who : 596
('name', 'was') : 1
('name', 'south') : 1
('name', 'randy') : 1
('name', 'pittsburgh') : 1
('name', 'on') : 1
('name', 'name') : 1
('name', 'is') : 1
('name', 'given') : 1
('name', 'french') : 1
('name', 'for') : 1
('name', 'female') : 1
('name', 'ethel') : 1
('name', 'emil') : 1
('name', 'el') : 1
('name', 'dondi') : 1
('name', 'does') : 1
('name', 'did') : 1
('name', 'dick') : 1
('name', 'canine') : 1
('name', 'band') : 1
('name', 'ballet') : 1
('name', 'alvin') : 1
('name', '11') : 1
('namath', 'play') : 1
('naked', 'baby') : 1
('mythical', 'figure') : 1
('mystique', 'who') : 1
('mystery', 'writer') : 1
('my', 'yesterdays') : 1
('my', 'lai') : 1
('my', 'favorite') : 1
('my', 'fair') : 1
('mvp', 'players') : 1
('mutombo', 'attend') : 1
('mutiny', 'who') : 1
('mustachioed', 'comedian') : 1
('muslim', 'people') : 1
('musical', 'plea') : 1
('music', 'personality') : 1
('music', 'celebrated') : 1
('murdock', 'to') : 1
('murdered', 'leno') : 1
('murder', 'in') : 1
('muppets', 'which') : 1
('muppets', 'what') : 1
('muppets', 'show') : 1
('muppets', 'creator') : 1
('munching', 'on') : 1
('multitalented', 'academyawardwinning') : 1
('multiple', 'births') : 1
('multicolored', 'game') : 1
('mules', 'what') : 1
('mules', 'block') : 1
('much', 'time') : 1
('much', 'is') : 1
('much', 'ado') : 1
('mrs', 'wiggins') : 1
('mrs', 'gandhi') : 1
('mrs', 'bridges') : 1
('mr', 'waverly') : 1
('mr', 'coffee') : 1
('moving', 'company') : 1
('movies', 'who') : 1
('movie', 'who') : 1
('movie', 'sleepless') : 1
('movie', 'silence') : 1
('movie', 'run') : 1
('movie', 'rock') : 1
('movie', 'rhinestone') : 1
('movie', 'producer') : 1
('movie', 'of') : 1
('movie', 'not') : 1
('movie', 'kindergarten') : 1
('movie', 'jaws') : 1
('movie', 'groundshog') : 1
('movie', 'for') : 1
('movie', 'character') : 1
('movie', 'casablanca') : 1
('movie', 'big') : 1
('movie', 'and') : 1
('mouth', 'of') : 1
('mouse', 'was') : 1
('mouse', 'and') : 1
('mounted', 'guerrilla') : 1
('mountain', 'who') : 1
('motto', 'is') : 1
('motto', 'anything') : 1
('motorcycles', 'who') : 1
('motionpicture', 'production') : 1
('motherinlaw', 'moby') : 1
('mother', 'what') : 1
('mother', 'on') : 1
('mother', 'day') : 1
('mother', 'award') : 1
('mother', 'and') : 1
('most', 'winning') : 1
('most', 'touchdowns') : 1
('most', 'times') : 1
('most', 'super') : 1
('most', 'successful') : 1
('most', 'sexy') : 1
('most', 'promising') : 1
('most', 'perfectlydeveloped') : 1
('most', 'oscars') : 1
('most', 'oscar') : 1
('most', 'multiple') : 1
('most', 'movies') : 1
('most', 'money') : 1
('most', 'major') : 1
('most', 'greeting') : 1
('most', 'games') : 1
('most', 'connected') : 1
('moss', 'what') : 1
('moses', 'what') : 1
('moscow', 'correspondent') : 1
('mosaic', 'what') : 1
('morning', 'america') : 1
('mormon', 'leader') : 1
('morgan', 'married') : 1
('more', 'people') : 1
('more', 'dna') : 1
('more', 'and') : 1
('moorish', 'general') : 1
('moore', 'try') : 1
('moon', 'comes') : 1
('moog', 'synthesizer') : 1
('moo', 'what') : 1
('montmartre', 'who') : 1
('months', 'in') : 1
('months', 'and') : 1
('monster', 'in') : 1
('monroe', 'real') : 1
('monopoly', 'who') : 1
('monk', 'who') : 1
('money', 'the') : 1
('money', 'making') : 1
('money', 'from') : 1
('monet', 'who') : 1
('monarch', 'signed') : 1
('monarch', 'of') : 1
('monarch', 'lap') : 1
('molly', 'jones') : 1
('modestly', 'popular') : 1
('modern', 'times') : 1
('modern', 'theory') : 1
('modern', 'poet') : 1
('moderated', 'the') : 1
('model', 'was') : 1
('model', 'leslie') : 1
('mitty', 'who') : 1
('mistakenly', 'flew') : 1
('missouri', 'what') : 1
('missions', 'what') : 1
('missionary', 'travels') : 1
('miss', 'india') : 1
('miss', 'brooks') : 1
('miss', 'america') : 1
('miracles', 'who') : 1
('minutes', 'who') : 1
('minutes', 'prompted') : 1
('minor', 'brought') : 1
('minnesota', 'twins') : 1
('minister', 'who') : 1
('minister', 'when') : 1
('minister', 'in') : 1
('minister', 'by') : 1
('mining', 'areas') : 1
('minded', 'the') : 1
('milton', 'obote') : 1
('mills', 'who') : 1
('millions', 'of') : 1
('millionaire', 'husband') : 1
('million', 'who') : 1
('million', 'what') : 1
('million', 'in') : 1
('milk', 'what') : 1
('military', 'joint') : 1
('mile', 'in') : 1
('mikhail', 'baryshnikov') : 1
('mighty', 'mouse') : 1
('might', 'discover') : 1
('middle', 'school') : 1
('microverse', 'in') : 1
('micronauts', 'spent') : 1
('michigan', 'restaurant') : 1
('michelangelo', 'last') : 1
('michael', 'wilding') : 1
('mia', 'farrow') : 1
('mgm', 'what') : 1
('mexico', 'city') : 1
('mexico', 'and') : 1
('mexican', 'leader') : 1
('mexican', 'girl') : 1
('met', 'resistance') : 1
('met', 'name') : 1
('message', 'came') : 1
('merrick', 'the') : 1
('mercury', 'program') : 1
('mercury', 'flights') : 1
('merchandise', 'sales') : 1
('mentor', 'what') : 1
('mentor', 'of') : 1
('menace', 'what') : 1
('men', 'was') : 1
('men', 'clothing') : 1
('members', 'of') : 1
('member', 'won') : 1
('melancholy', 'dane') : 1
('mel', 'brooks') : 1
('medina', 'what') : 1
('medieval', 'guild') : 1
('medicine', 'in') : 1
('meat', 'what') : 1
('meat', 'company') : 1
('meant', 'stalled') : 1
('meant', 'for') : 1
('mean', 'when') : 1
('me', 'with') : 1
('me', 'which') : 1
('me', 'liberty') : 1
('me', 'in') : 1
('me', 'get') : 1
('me', 'death') : 1
('me', 'about') : 1
('mcpugg', 'who') : 1
('mccall', 'what') : 1
('mccain', 'on') : 1
('mcbeal', 'who') : 1
('mayor', 'wrote') : 1
('mayor', 'made') : 1
('may', 'who') : 1
('may', 'what') : 1
('may', '31') : 1
('may', '1994') : 1
('may', '1979') : 1
('may', '15') : 1
('maximo', 'what') : 1
('maurice', 'zolotow') : 1
('maurice', 'gosfield') : 1
('maudie', 'frickett') : 1
('matter', 'who') : 1
('matt', 'murdock') : 1
('mathematician', 'that') : 1
('match', 'what') : 1
('masters', 'what') : 1
('master', 'voice') : 1
('master', 'spy') : 1
('master', 'in') : 1
('mast', 'what') : 1
('massacre', 'what') : 1
('massachusetts', 'that') : 1
('massachusetts', 'in') : 1
('masons', 'who') : 1
('mascot', 'who') : 1
('mary', 'shelley') : 1
('mary', 'poppins') : 1
('marxism', 'who') : 1
('marx', 'brothers') : 1
('marvelous', 'majorleague') : 1
('marvel', 'team') : 1
('marvel', 'official') : 1
('martyrs', 'who') : 1
('martin', 'the') : 1
('martin', 'luther') : 1
('martian', 'who') : 1
('martha', 'stewart') : 1
('marshal', 'erwin') : 1
('marry', 'after') : 1
('married', 'name') : 1
('married', 'at') : 1
('marquesas', 'islands') : 1
('marlowe', 'who') : 1
('marlin', 'without') : 1
('markets', 'spaghettio') : 1
('markets', 'shampoo') : 1
('market', 'who') : 1
('mark', 'describing') : 1
('maris', 'the') : 1
('marilyn', 'monroe') : 1
('maria', 'ybarra') : 1
('maria', 'theresa') : 1
('maria', 'in') : 1
('marching', 'through') : 1
('march', '1981') : 1
('marbella', 'who') : 1
('mao', 'the') : 1
('mao', 'second') : 1
('many', 'years') : 1
('many', 'tv') : 1
('manufacturing', 'plastic') : 1
('manufactures', 'videogame') : 1
('manufacturers', 'are') : 1
('manufacturer', 'name') : 1
('manufactured', 'by') : 1
('manfred', 'von') : 1
('maneuver', 'on') : 1
('mandy', 'ricedavies') : 1
('managing', 'director') : 1
('manager', 'which') : 1
('manager', 'for') : 1
('man', 'without') : 1
('man', 'or') : 1
('man', 'of') : 1
('man', 'name') : 1
('man', 'ever') : 1
('man', 'behind') : 1
('man', 'armor') : 1
('mama', 'what') : 1
('malick', 'who') : 1
('male', 'vocalist') : 1
('malaysia', '43rd') : 1
('malawi', 'in') : 1
('making', 'pies') : 1
('making', 'nfl') : 1
('making', 'diary') : 1
('making', 'an') : 1
('makeup', 'which') : 1
('makes', 'spumante') : 1
('makes', 'impulse') : 1
('makes', 'chicken') : 1
('maker', 'had') : 1
('make', 'condensed') : 1
('make', 'cars') : 1
('majorleague', 'lefthanded') : 1
('majorleague', 'baseball') : 1
('majority', 'whip') : 1
('majority', 'leader') : 1
('major', 'who') : 1
('major', 'victorian') : 1
('major', 'gods') : 1
('major', 'diamond') : 1
('major', 'companies') : 1
('major', 'airline') : 1
('maiden', 'name') : 1
('magnate', 'initials') : 1
('magic', 'what') : 1
('magic', 'ring') : 1
('magi', 'what') : 1
('maggio', 'in') : 1
('magazines', 'who') : 1
('magazine', 'name') : 1
('madonna', 'what') : 1
('made', 'up') : 1
('made', 'stonehenge') : 1
('made', 'so') : 1
('made', 'one') : 1
('made', 'history') : 1
('made', 'his') : 1
('made', 'boat') : 1
('madding', 'crowd') : 1
('maclaine', 'what') : 1
('mack', 'sennett') : 1
('machine', 'who') : 1
('macdowell', 'what') : 1
('macdonald', 'creator') : 1
('macarthur', '17671834') : 1
('lyrics', 'to') : 1
('lyricist', 'and') : 1
('luther', 'king') : 1
('lust', 'for') : 1
('lunt', 'and') : 1
('lucy', 'and') : 1
('lucas', 'was') : 1
('lucas', 'mccain') : 1
('lsd', 'what') : 1
('lovers', 'what') : 1
('lovely', 'as') : 1
('loved', 'flash') : 1
('love', 'your') : 1
('love', 'you') : 1
('love', 'with') : 1
('love', 'me') : 1
('love', 'after') : 1
('louse', 'what') : 1
('louisiana', 'to') : 1
('louisiana', 'senator') : 1
('louis', 'rams') : 1
('louis', 'browns') : 1
('lot', 'of') : 1
('lost', 'his') : 1
('lost', 'both') : 1
('lose', 'what') : 1
('lose', 'an') : 1
('los', 'angeles') : 1
('loosely', 'based') : 1
('looove', 'me') : 1
('looking', 'for') : 1
('looked', 'like') : 1
('look', 'of') : 1
('longtime', 'game') : 1
('long', 'reign') : 1
('london', 'which') : 1
('london', 'what') : 1
('london', 'comeon') : 1
('london', 'bridge') : 1
('lombardi', 'end') : 1
('logo', 'is') : 1
('locomotion', 'with') : 1
('ll', 'never') : 1
('liz', 'chandler') : 1
('lives', 'which') : 1
('lives', 'what') : 1
('lives', 'on') : 1
('lives', 'cookbook') : 1
('liver', 'who') : 1
('lived', 'on') : 1
('lived', 'at') : 1
('live', 'what') : 1
('live', 'next') : 1
('live', 'in') : 1
('little', 'witch') : 1
('little', 'rascals') : 1
('little', 'green') : 1
('little', 'corporal') : 1
('little', 'brown') : 1
('little', 'boy') : 1
('literary', 'charcter') : 1
('literal', 'translations') : 1
('lite', 'beer') : 1
('liston', 'succeed') : 1
('listeners', 'to') : 1
('lips', 'when') : 1
('lips', 'what') : 1
('lion', 'who') : 1
('lion', 'of') : 1
('linus', 'from') : 1
('line', 'what') : 1
('line', 'even') : 1
('line', 'does') : 1
('lindbergh', 'wife') : 1
('lindbergh', 'who') : 1
('lindbergh', 'home') : 1
('lincoln', 'who') : 1
('limit', 'on') : 1
('lime', 'who') : 1
('likely', 'to') : 1
('like', 'who') : 1
('lights', 'bookshop') : 1
('lifelong', 'fear') : 1
('life', 'who') : 1
('life', 'what') : 1
('life', 'story') : 1
('life', 'of') : 1
('life', 'name') : 1
('lickin', 'good') : 1
('library', 'which') : 1
('liberty', 'or') : 1
('liberated', '19th') : 1
('li', 'abner') : 1
('lew', 'archer') : 1
('levine', 'who') : 1
('level', 'of') : 1
('letter', 'who') : 1
('less', 'than') : 1
('less', 'is') : 1
('leslie', 'hornby') : 1
('lesbos', 'called') : 1
('leo', 'tolstoy') : 1
('lent', 'his') : 1
('leno', 'and') : 1
('lends', 'his') : 1
('leia', 'confession') : 1
('legendary', 'sister') : 1
('legendary', 'reputation') : 1
('lefthanded', 'baseball') : 1
('left', 'sleeve') : 1
('left', 'on') : 1
('lee', 'gifford') : 1
('led', 'zeppelin') : 1
('lebanon', 'what') : 1
('leave', 'it') : 1
('learned', 'to') : 1
('league', 'who') : 1
('league', 'school') : 1
('league', 'pro') : 1
('league', 'originated') : 1
('league', 'of') : 1
('league', 'home') : 1
('league', 'game') : 1
('leads', 'the') : 1
('leading', 'competitor') : 1
('leaders', 'of') : 1
('leader', 'sold') : 1
('leader', 'owned') : 1
('leader', 'killed') : 1
('leader', 'held') : 1
('leader', 'had') : 1
('leader', 'full') : 1
('leader', 'died') : 1
('leader', 'declared') : 1
('leader', 'and') : 1
('lead', 'singer') : 1
('lead', 'actress') : 1
('lay', 'preacher') : 1
('lawyer', 'won') : 1
('lawyer', 'what') : 1
('lawnmower', 'what') : 1
('law', 'west') : 1
('laureate', 'was') : 1
('laughin', 'who') : 1
('laugh', 'who') : 1
('later', 'fired') : 1
('late', '1980s') : 1
('late', '1960s') : 1
('last', 'year') : 1
('last', 'woman') : 1
('last', 'us') : 1
('last', 'seen') : 1
('last', 'newscast') : 1
('last', 'names') : 1
('last', 'chance') : 1
('largest', 'library') : 1
('largest', 'japanese') : 1
('largest', 'divorce') : 1
('largest', 'distilling') : 1
('largest', 'car') : 1
('largest', 'amount') : 1
('lap', 'did') : 1
('language', 'what') : 1
('langston', 'hughes') : 1
('landed', '468pound') : 1
('lambs', 'who') : 1
('laid', 'to') : 1
('lai', 'massacre') : 1
('lagoon', '1982') : 1
('lady', 'what') : 1
('lady', 'the') : 1
('lady', 'president') : 1
('lady', 'of') : 1
('lacan', 'who') : 1
('laboratory', 'in') : 1
('labor', 'leader') : 1
('labianca', 'on') : 1
('kyriakos', 'theotokopoulos') : 1
('kurt', 'cobain') : 1
('ku', 'klux') : 1
('korea', 'name') : 1
('konrad', 'adenauer') : 1
('konigsberg', 'what') : 1
('knute', 'rockne') : 1
('known', 'villain') : 1
('known', 'that') : 1
('known', 'for') : 1
('know', 'to') : 1
('know', 'renaissance') : 1
('know', 'as') : 1
('knighted', 'actor') : 1
('knicks', 'what') : 1
('klux', 'klan') : 1
('klan', 'member') : 1
('kisser', 'what') : 1
('kissed', 'the') : 1
('kiss', 'who') : 1
('kingdom', 'what') : 1
('king', 'the') : 1
('king', 'signed') : 1
('king', 'occupation') : 1
('king', 'job') : 1
('king', 'is') : 1
('king', 'in') : 1
('king', 'henry') : 1
('king', 'do') : 1
('king', 'boycotted') : 1
('king', 'arthur') : 1
('kindergarten', 'cop') : 1
('kindergarden', 'cop') : 1
('killed', 'more') : 1
('killed', 'martin') : 1
('killed', 'lee') : 1
('killed', 'kurt') : 1
('killed', 'jfk') : 1
('killed', 'gandhi') : 1
('killed', 'caesar') : 1
('killed', 'alexander') : 1
('killed', '280') : 1
('kidnaping', 'was') : 1
('kidnaped', 'what') : 1
('kidnaped', 'patricia') : 1
('kid', 'who') : 1
('kid', 'what') : 1
('kid', 'on') : 1
('kid', 'in') : 1
('khrushchev', 'as') : 1
('kept', 'them') : 1
('kept', 'the') : 1
('kennedynixon', 'tv') : 1
('kennedy', 'sister') : 1
('kennedy', 'did') : 1
('kennedy', 'commission') : 1
('kemper', 'what') : 1
('keep', 'order') : 1
('kathie', 'lee') : 1
('karsh', 'call') : 1
('karenna', 'gore') : 1
('kansas', 'pacific') : 1
('kangaroo', 'meat') : 1
('kane', 'what') : 1
('kalahari', 'desert') : 1
('justice', 'who') : 1
('justice', 'league') : 1
('justice', 'after') : 1
('just', 'before') : 1
('june', 'havoc') : 1
('july', '1984') : 1
('julie', 'andrews') : 1
('judson', 'name') : 1
('judo', 'match') : 1
('judge', 'called') : 1
('jr', 'and') : 1
('jpl', 'what') : 1
('journalist', 'can') : 1
('josie', 'and') : 1
('joseph', 'levine') : 1
('jordan', 'who') : 1
('jolson', 'story') : 1
('jolson', 'in') : 1
('jokes', 'who') : 1
('joke', 'he') : 1
('joint', 'chiefs') : 1
('joined', 'the') : 1
('join', 'aftra') : 1
('johnsons', 'friend') : 1
('johnson', 'who') : 1
('johnny', 'carson') : 1
('john', 'rolfe') : 1
('john', 'peter') : 1
('john', 'mills') : 1
('john', 'merrick') : 1
('john', 'macarthur') : 1
('john', 'chapman') : 1
('john', 'brown') : 1
('john', 'belushi') : 1
('jogging', 'paths') : 1
('jogging', 'in') : 1
('joel', 'who') : 1
('joe', 'namath') : 1
('jockey', 'won') : 1
('jockey', 'wolfman') : 1
('jockey', 'who') : 1
('jockey', 'to') : 1
('job', 'what') : 1
('job', 'on') : 1
('job', 'in') : 1
('joan', 'jett') : 1
('jinnah', 'what') : 1
('jimmy', 'the') : 1
('jimmy', 'snyder') : 1
('jimmy', 'olsen') : 1
('jim', 'bohannon') : 1
('jfk', 'who') : 1
('jewish', 'people') : 1
('jett', 'band') : 1
('jesse', 'james') : 1
('jersey', 'number') : 1
('jerry', 'rubin') : 1
('jerry', 'moss') : 1
('jerry', 'falwell') : 1
('jena', 'and') : 1
('jellies', 'who') : 1
('jeep', 'collided') : 1
('jean', 'nicolet') : 1
('jdr3', 'whom') : 1
('jaws', 'who') : 1
('jaws', 'what') : 1
('japanese', 'ship') : 1
('japanese', 'manufacturer') : 1
('japanese', 'ezra') : 1
('japanese', 'electronics') : 1
('japanese', 'car') : 1
('japanese', 'as') : 1
('japan', 'what') : 1
('japan', 'largest') : 1
('japan', 'isolationist') : 1
('janurary', '1935') : 1
('jane', 'moore') : 1
('jane', 'goodall') : 1
('james', 'cromwell') : 1
('james', 'and') : 1
('jake', 'and') : 1
('jail', 'who') : 1
('jail', 'just') : 1
('jacques', 'cousteau') : 1
('jackson', 'should') : 1
('jackson', 'middle') : 1
('jackson', 'father') : 1
('jackie', 'kennedy') : 1
('jackie', 'gleason') : 1
('jackal', 'who') : 1
('jack', 'who') : 1
('jack', 'the') : 1
('jack', 'original') : 1
('ivy', 'league') : 1
('itself', 'who') : 1
('itself', 'as') : 1
('its', 'time') : 1
('its', 'sports') : 1
('its', 'pianos') : 1
('its', 'pens') : 1
('its', 'new') : 1
('its', 'motorcycles') : 1
('its', 'home') : 1
('its', 'frustrated') : 1
('its', 'first') : 1
('its', 'creation') : 1
('its', 'celebrity') : 1
('its', 'biggest') : 1
('its', 'ad') : 1
('its', '5th') : 1
('italian', 'leader') : 1
('italian', 'cities') : 1
('it', 'would') : 1
('it', 'who') : 1
('it', 'what') : 1
('it', 'to') : 1
('it', 'history') : 1
('it', 'became') : 1
('it', 'actually') : 1
('israel', 'first') : 1
('isps', 'exist') : 1
('isolationist', 'policy') : 1
('islands', 'who') : 1
('islands', 'he') : 1
('island', 'who') : 1
('island', 'of') : 1
('islam', 'who') : 1
('ishmael', 'in') : 1
('is', 'zebulon') : 1
('is', 'william') : 1
('is', 'which') : 1
('is', 'what') : 1
('is', 'westview') : 1
('is', 'trying') : 1
('is', 'troop') : 1
('is', 'that') : 1
('is', 'terrence') : 1
('is', 'teddy') : 1
('is', 'taylor') : 1
('is', 'synonymous') : 1
('is', 'supergirl') : 1
('is', 'steve') : 1
('is', 'stephen') : 1
('is', 'stein') : 1
('is', 'stationed') : 1
('is', 'society') : 1
('is', 'snoopy') : 1
('is', 'slightly') : 1
('is', 'sinn') : 1
('is', 'single') : 1
('is', 'shirley') : 1
('is', 'section') : 1
('is', 'satirized') : 1
('is', 'said') : 1
('is', 'rona') : 1
('is', 'rocky') : 1
('is', 'robin') : 1
('is', 'reputed') : 1
('is', 'prince') : 1
('is', 'presided') : 1
('is', 'pittsburgh') : 1
('is', 'pia') : 1
('is', 'peter') : 1
('is', 'owned') : 1
('is', 'olive') : 1
('is', 'nicolo') : 1
('is', 'nathan') : 1
('is', 'most') : 1
('is', 'more') : 1
('is', 'mia') : 1
('is', 'marvel') : 1
('is', 'malaysia') : 1
('is', 'luke') : 1
('is', 'li') : 1
('is', 'last') : 1
('is', 'langston') : 1
('is', 'king') : 1
('is', 'karenna') : 1
('is', 'johnny') : 1
('is', 'john') : 1
('is', 'jimmy') : 1
('is', 'ishmael') : 1
('is', 'in') : 1
('is', 'imam') : 1
('is', 'henry') : 1
('is', 'goldfinger') : 1
('is', 'fear') : 1
('is', 'famous') : 1
('is', 'elected') : 1
('is', 'edmund') : 1
('is', 'drew') : 1
('is', 'dr') : 1
('is', 'dear') : 1
('is', 'currently') : 1
('is', 'credited') : 1
('is', 'count') : 1
('is', 'coronado') : 1
('is', 'considered') : 1
('is', 'colin') : 1
('is', 'close') : 1
('is', 'chiefly') : 1
('is', 'charles') : 1
('is', 'casper') : 1
('is', 'called') : 1
('is', 'blood') : 1
('is', 'being') : 1
('is', 'behind') : 1
('is', 'based') : 1
('is', 'barbara') : 1
('is', 'archie') : 1
('is', 'an') : 1
('is', 'always') : 1
('is', 'alleged') : 1
('is', 'alice') : 1
('is', 'actress') : 1
('iron', 'man') : 1
('iron', 'lady') : 1
('iron', 'horse') : 1
('irish', 'terrorist') : 1
('ireland', 'instead') : 1
('involved', 'in') : 1
('inventors', 'invented') : 1
('inventions', 'who') : 1
('invented', 'volleyball') : 1
('invented', 'television') : 1
('invented', 'silly') : 1
('invented', 'postits') : 1
('invented', 'panties') : 1
('invented', 'makeup') : 1
('invented', 'by') : 1
('invented', 'batteries') : 1
('invented', 'basketball') : 1
('invented', 'baseball') : 1
('invented', 'astroturf') : 1
('invent', 'him') : 1
('introduced', 'the') : 1
('into', 'who') : 1
('into', 'werewolf') : 1
('into', 'two') : 1
('into', 'stardom') : 1
('into', 'power') : 1
('into', 'at') : 1
('into', 'appointing') : 1
('internet', 'worm') : 1
('internet', 'business') : 1
('internet', 'browser') : 1
('international', 'organization') : 1
('international', 'olympic') : 1
('international', 'name') : 1
('international', 'group') : 1
('intergovernmental', 'affairs') : 1
('instrument', 'of') : 1
('instructor', 'after') : 1
('instead', 'of') : 1
('inspired', 'the') : 1
('inspirational', 'book') : 1
('inspiration', 'for') : 1
('insisted', 'that') : 1
('initials', 'graced') : 1
('inhabit', 'new') : 1
('inga', 'nielsen') : 1
('information', 'can') : 1
('infamous', 'pseudonym') : 1
('infamous', 'gestapo') : 1
('inescapable', 'purveyor') : 1
('inducted', 'into') : 1
('indonesia', 'who') : 1
('indians', 'an') : 1
('indian', 'who') : 1
('indian', 'tribe') : 1
('indian', 'gave') : 1
('india', 'whose') : 1
('india', 'who') : 1
('india', '1994') : 1
('independent', 'member') : 1
('independent', 'empire') : 1
('independence', 'missouri') : 1
('included', 'in') : 1
('included', 'conrad') : 1
('included', 'abbey') : 1
('include', 'former') : 1
('inauguration', 'by') : 1
('in', 'your') : 1
('in', 'writing') : 1
('in', 'wonderland') : 1
('in', 'winter') : 1
('in', 'west') : 1
('in', 'was') : 1
('in', 'voting') : 1
('in', 'us') : 1
('in', 'tv') : 1
('in', 'tourism') : 1
('in', 'top') : 1
('in', 'tom') : 1
('in', 'texas') : 1
('in', 'super') : 1
('in', 'skiing') : 1
('in', 'single') : 1
('in', 'singing') : 1
('in', 'silent') : 1
('in', 'shoe') : 1
('in', 'shays') : 1
('in', 'sharp') : 1
('in', 'seattle') : 1
('in', 'season') : 1
('in', 'roller') : 1
('in', 'rentacars') : 1
('in', 'reality') : 1
('in', 'prince') : 1
('in', 'plot') : 1
('in', 'pittsburgh') : 1
('in', 'peter') : 1
('in', 'pennsylvania') : 1
('in', 'our') : 1
('in', 'orange') : 1
('in', 'nursery') : 1
('in', 'nothing') : 1
('in', 'norway') : 1
('in', 'north') : 1
('in', 'new') : 1
('in', 'movie') : 1
('in', 'motionpicture') : 1
('in', 'montmartre') : 1
('in', 'monopoly') : 1
('in', 'modestly') : 1
('in', 'modern') : 1
('in', 'moby') : 1
('in', 'miracles') : 1
('in', 'mexico') : 1
('in', 'mel') : 1
('in', 'medicine') : 1
('in', 'massachusetts') : 1
('in', 'malawi') : 1
('in', 'major') : 1
('in', 'magic') : 1
('in', 'lust') : 1
('in', 'love') : 1
('in', 'london') : 1
('in', 'less') : 1
('in', 'july') : 1
('in', 'japanese') : 1
('in', 'jail') : 1
('in', 'it') : 1
('in', 'his') : 1
('in', 'heaven') : 1
('in', 'hammer') : 1
('in', 'guess') : 1
('in', 'greenland') : 1
('in', 'gone') : 1
('in', 'giant') : 1
('in', 'germany') : 1
('in', 'funky') : 1
('in', 'from') : 1
('in', 'for') : 1
('in', 'famous') : 1
('in', 'europe') : 1
('in', 'england') : 1
('in', 'dostoevski') : 1
('in', 'doonesbury') : 1
('in', 'dickens') : 1
('in', 'december') : 1
('in', 'death') : 1
('in', 'deadwood') : 1
('in', 'dead') : 1
('in', 'day') : 1
('in', 'darla') : 1
('in', 'dana') : 1
('in', 'conrad') : 1
('in', 'comic') : 1
('in', 'combat') : 1
('in', 'circle') : 1
('in', 'charge') : 1
('in', 'central') : 1
('in', 'calgary') : 1
('in', 'bolivia') : 1
('in', 'battle') : 1
('in', 'ball') : 1
('in', 'baghdad') : 1
('in', 'asia') : 1
('in', 'and') : 1
('in', 'an') : 1
('in', 'alley') : 1
('in', 'all') : 1
('in', 'alaska') : 1
('in', '26year') : 1
('in', '1992') : 1
('in', '1991') : 1
('in', '1989') : 1
('in', '1980') : 1
('in', '198') : 1
('in', '1978') : 1
('in', '1973') : 1
('in', '1972') : 1
('in', '1971') : 1
('in', '197') : 1
('in', '1968') : 1
('in', '1966') : 1
('in', '1953') : 1
('in', '1951') : 1
('in', '1950') : 1
('in', '1948') : 1
('in', '1946') : 1
('in', '1942') : 1
('in', '1941') : 1
('in', '1933') : 1
('in', '1929') : 1
('in', '1923') : 1
('in', '1912') : 1
('in', '1898') : 1
('in', '1870') : 1
('in', '1857') : 1
('in', '1853') : 1
('in', '1842') : 1
('in', '1789') : 1
('in', '1787') : 1
('in', '1781') : 1
('in', '14') : 1
('impulse', 'hardening') : 1
('imported', 'his') : 1
('important', 'inventions') : 1
('import', 'and') : 1
('immortals', 'what') : 1
('imitations', 'known') : 1
('imam', 'hussain') : 1
('imaginary', 'numbers') : 1
('image', 'is') : 1
('image', 'and') : 1
('illinois', 'what') : 1
('illfated', 'american') : 1
('iii', 'in') : 1
('ii', 'leader') : 1
('ii', 'and') : 1
('ii', 'airman') : 1
('iguana', 'who') : 1
('if', 'god') : 1
('idiot', 'what') : 1
('identity', 'which') : 1
('identity', 'what') : 1
('identity', 'of') : 1
('ice', 'what') : 1
('ice', 'hockey') : 1
('iberia', 'pilot') : 1
('hyde', 'park') : 1
('hyatt', 'on') : 1
('hustle', 'who') : 1
('hussein', 'what') : 1
('hussein', 'was') : 1
('hussein', 'to') : 1
('hussain', 'ben') : 1
('husbands', 'have') : 1
('husbandandwife', 'team') : 1
('husbandandwife', 'acting') : 1
('husband', 'whose') : 1
('husband', 'what') : 1
('husband', 'name') : 1
('husband', 'humphrey') : 1
('husband', 'and') : 1
('hunting', 'and') : 1
('hunter', 'portrayed') : 1
('hunter', 'of') : 1
('hungary', 'during') : 1
('hungarian', 'cardinal') : 1
('human', 'genome') : 1
('hulk', 'who') : 1
('hulk', 'in') : 1
('hulk', 'and') : 1
('hugo', 'that') : 1
('hughes', 'saddam') : 1
('hudson', 'river') : 1
('hudson', 'dubbed') : 1
('huckleberry', 'hound') : 1
('huckleberry', 'finn') : 1
('howdy', 'doody') : 1
('how', 'much') : 1
('houston', 'oilers') : 1
('housewife', 'named') : 1
('housewife', 'and') : 1
('houses', 'since') : 1
('house', 'designed') : 1
('house', 'by') : 1
('hourglass', 'and') : 1
('hour', 'who') : 1
('hound', 'to') : 1
('host', 'what') : 1
('host', 'was') : 1
('host', 'lends') : 1
('host', 'dropped') : 1
('horsemen', 'of') : 1
('horse', 'who') : 1
('horse', 'what') : 1
('horse', 'named') : 1
('horoscope', 'what') : 1
('hornby', 'who') : 1
('hooked', 'on') : 1
('hood', 'what') : 1
('honorary', 'degree') : 1
('honorary', 'citizen') : 1
('honor', 'which') : 1
('honor', 'by') : 1
('honeymooners', 'actress') : 1
