what : 554
('longest', 'subway') : 1
('longest', 'rivers') : 1
('longest', 'place') : 1
('longest', 'great') : 1
('long', 'on') : 1
('london', 'what') : 1
('london', 'museum') : 1
('london', 'criminal') : 1
('locomotive', 'where') : 1
('located', 'nowadays') : 1
('located', 'at') : 1
('lobsters', 'like') : 1
('lobster', 'to') : 1
('living', 'thing') : 1
('lives', 'what') : 1
('lives', 'in') : 1
('lives', 'called') : 1
('lived', 'under') : 1
('lived', 'near') : 1
('lived', 'in') : 1
('live', 'twice') : 1
('live', 'the') : 1
('live', 'kosovo') : 1
('little', 'england') : 1
('little', 'city') : 1
('lists', 'what') : 1
('listing', 'of') : 1
('lisa', 'when') : 1
('links', 'the') : 1
('linked', 'to') : 1
('linked', 'by') : 1
('line', 'what') : 1
('line', 'along') : 1
('lincoln', 'where') : 1
('lincoln', 'assassinated') : 1
('lilly', 'where') : 1
('likely', 'found') : 1
('like', 'to') : 1
('like', 'the') : 1
('ligurian', 'republic') : 1
('lies', 'directly') : 1
('lie', 'between') : 1
('libya', 'what') : 1
('library', 'in') : 1
('library', 'can') : 1
('libraries', 'in') : 1
('lhasa', 'apso') : 1
('lewis', 'main') : 1
('levitation', 'railway') : 1
('level', 'where') : 1
('level', 'what') : 1
('letters', 'and') : 1
('letter', 'words') : 1
('lesson', 'plan') : 1
('less', 'than') : 1
('leper', 'colony') : 1
('leonardo', 'da') : 1
('leon', 'uris') : 1
('lens', 'tested') : 1
('leif', 'ericson') : 1
('leichhardt', 'prussian') : 1
('legend', 'say') : 1
('legal', 'cases') : 1
('left', 'corner') : 1
('leave', 'to') : 1
('leastpopulated', 'where') : 1
('least', 'rainfall') : 1
('least', 'acidic') : 1
('learn', 'about') : 1
('leading', 'supplier') : 1
('leading', 'pecan') : 1
('leading', 'medical') : 1
('lawrence', 'to') : 1
('law', 'in') : 1
('laundry', 'detergent') : 1
('latitude', 'and') : 1
('latin', 'american') : 1
('last', 'alphabetically') : 1
('las', 'vegas') : 1
('largest', 'what') : 1
('largest', 'shopping') : 1
('largest', 'sheep') : 1
('largest', 'post') : 1
('largest', 'one') : 1
('largest', 'office') : 1
('largest', 'oceans') : 1
('largest', 'number') : 1
('largest', 'natural') : 1
('largest', 'museum') : 1
('largest', 'mass') : 1
('largest', 'libraries') : 1
('largest', 'lake') : 1
('largest', 'in') : 1
('largest', 'importer') : 1
('largest', 'export') : 1
('largest', 'diamond') : 1
('largest', 'deserts') : 1
('largest', 'dam') : 1
('largest', 'county') : 1
('largest', 'concentration') : 1
('largest', 'cities') : 1
('largest', 'cathedral') : 1
('largest', 'breweries') : 1
('largest', 'armed') : 1
('largest', 'areas') : 1
('largest', 'area') : 1
('largest', 'and') : 1
('large', 'us') : 1
('large', 'list') : 1
('large', 'countries') : 1
('laos', 'where') : 1
('lane', 'victory') : 1
('landmark', 'was') : 1
('landmark', 'italian') : 1
('landmark', 'has') : 1
('landlocked', 'which') : 1
('landing', 'on') : 1
('landing', 'field') : 1
('land', 'is') : 1
('land', 'at') : 1
('lakes', 'shoreline') : 1
('lakes', 'is') : 1
('lakes', 'in') : 1
('lake', 'sam') : 1
('lagos', 'where') : 1
('lagoon', 'from') : 1
('label', 'where') : 1
('la', 'concorde') : 1
('la', 'boheme') : 1
('kwai', 'what') : 1
('kosovo', 'what') : 1
('kosovo', 'part') : 1
('kosovo', 'is') : 1
('korean', 'nuclear') : 1
('korean', 'city') : 1
('knox', 'in') : 1
('know', 'about') : 1
('knife', 'originate') : 1
('kitchen', 'which') : 1
('kings', 'where') : 1
('kings', 'in') : 1
('kings', 'canyon') : 1
('king', 'wenceslas') : 1
('king', 'of') : 1
('king', 'jr') : 1
('king', 'gustav') : 1
('king', 'francis') : 1
('king', 'farouk') : 1
('kind', 'of') : 1
('kind', 'jay') : 1
('kimpo', 'international') : 1
('kim', 'philby') : 1
('kickoff', 'point') : 1
('khyber', 'pass') : 1
('kenyan', 'city') : 1
('kentucky', 'city') : 1
('kennedy', 'nominated') : 1
('kennedy', 'buried') : 1
('kennedy', 'assassinated') : 1
('keller', 'call') : 1
('keep', 'his') : 1
('keck', 'telescope') : 1
('kdge', 'radio') : 1
('kay', 'from') : 1
('karnak', 'where') : 1
('kansas', 'and') : 1
('kalahari', 'desert') : 1
('kaishek', 'what') : 1
('justice', 'where') : 1
('just', 'north') : 1
('jungle', 'live') : 1
('juan', 'islands') : 1
('jr', 'assassinated') : 1
('joy', 'shot') : 1
('journey', 'in') : 1
('journalist', 'in') : 1
('journalism', 'in') : 1
('journal', 'where') : 1
('journal', 'what') : 1
('joining', 'the') : 1
('joined', 'by') : 1
('join', 'what') : 1
('join', 'the') : 1
('johnny', 'rubber') : 1
('john', 'paul') : 1
('john', 'new') : 1
('jesus', 'christ') : 1
('jersey', 'on') : 1
('jersey', 'guernsey') : 1
('jay', 'kay') : 1
('japanese', 'what') : 1
('japanese', 'imperial') : 1
('japanese', 'city') : 1
('japanese', 'cities') : 1
('jamiroquai', 'wears') : 1
('jamiroquai', 'song') : 1
('itself', 'the') : 1
('its', 'territory') : 1
('its', 'state') : 1
('its', 'presidency') : 1
('its', 'peasoup') : 1
('its', 'own') : 1
('its', 'lowest') : 1
('its', 'first') : 1
('its', 'energy') : 1
('its', 'crown') : 1
('its', '000th') : 1
('italy', 'where') : 1
('italy', 'what') : 1
('italians', 'call') : 1
('italian', 'restaurant') : 1
('italian', 'city') : 1
('it', 'where') : 1
('it', 'what') : 1
('it', 'tell') : 1
('it', 'planned') : 1
('it', 'only') : 1
('it', 'all') : 1
('israel', 'from') : 1
('ismail', 'palace') : 1
('isle', 'of') : 1
('islands', 'where') : 1
('islands', 'got') : 1
('islands', 'belong') : 1
('island', 'was') : 1
('island', 'of') : 1
('island', 'mccarren') : 1
('island', 'has') : 1
('island', 'for') : 1
('is', 'your') : 1
('is', 'worth') : 1
('is', 'wiener') : 1
('is', 'webster') : 1
('is', 'website') : 1
('is', 'washington') : 1
('is', 'tufts') : 1
('is', 'trinidad') : 1
('is', 'traversed') : 1
('is', 'tornado') : 1
('is', 'tirana') : 1
('is', 'there') : 1
('is', 'terrorized') : 1
('is', 'stuckout') : 1
('is', 'strasbourg') : 1
('is', 'stefan') : 1
('is', 'southern') : 1
('is', 'south') : 1
('is', 'sinn') : 1
('is', 'sicilian') : 1
('is', 'sheboygan') : 1
('is', 'sea') : 1
('is', 'santa') : 1
('is', 'said') : 1
('is', 'rome') : 1
('is', 'romania') : 1
('is', 'reliable') : 1
('is', 'qatar') : 1
('is', 'province') : 1
('is', 'proud') : 1
('is', 'pope') : 1
('is', 'poe') : 1
('is', 'pocahontas') : 1
('is', 'pearl') : 1
('is', 'on') : 1
('is', 'often') : 1
('is', 'of') : 1
('is', 'ocho') : 1
('is', 'northeast') : 1
('is', 'niagara') : 1
('is', 'new') : 1
('is', 'natick') : 1
('is', 'natchitoches') : 1
('is', 'mont') : 1
('is', 'mile') : 1
('is', 'microsoft') : 1
('is', 'melbourne') : 1
('is', 'mark') : 1
('is', 'mammoth') : 1
('is', 'lund') : 1
('is', 'los') : 1
('is', 'lake') : 1
('is', 'lagos') : 1
('is', 'kosovo') : 1
('is', 'kings') : 1
('is', 'kdge') : 1
('is', 'just') : 1
('is', 'john') : 1
('is', 'inoco') : 1
('is', 'in') : 1
('is', 'ileana') : 1
('is', 'hearst') : 1
('is', 'guam') : 1
('is', 'guadalcanal') : 1
('is', 'graced') : 1
('is', 'governed') : 1
('is', 'gorbachev') : 1
('is', 'global') : 1
('is', 'glasgow') : 1
('is', 'george') : 1
('is', 'fort') : 1
('is', 'former') : 1
('is', 'field') : 1
('is', 'famous') : 1
('is', 'erykah') : 1
('is', 'entirely') : 1
('is', 'edmonton') : 1
('is', 'edessa') : 1
('is', 'eckley') : 1
('is', 'due') : 1
('is', 'drew') : 1
('is', 'dixville') : 1
('is', 'developing') : 1
('is', 'depicted') : 1
('is', 'darwin') : 1
('is', 'dartmouth') : 1
('is', 'country') : 1
('is', 'closest') : 1
('is', 'close') : 1
('is', 'chicago') : 1
('is', 'called') : 1
('is', 'california') : 1
('is', 'burma') : 1
('is', 'britain') : 1
('is', 'bourbonparma') : 1
('is', 'bounded') : 1
('is', 'bombay') : 1
('is', 'bolivia') : 1
('is', 'belize') : 1
('is', 'basque') : 1
('is', 'ayer') : 1
('is', 'australia') : 1
('is', 'answerscom') : 1
('is', 'angel') : 1
('is', 'andorra') : 1
('is', 'amsterdam') : 1
('is', 'adventours') : 1
('is', '176') : 1
('is', '15minute') : 1
('ireland', 'what') : 1
('iraq', 'and') : 1
('ipanema', 'what') : 1
('iowa', 'what') : 1
('invented', 'where') : 1
('invaded', 'poland') : 1
('invade', 'in') : 1
('inuits', 'live') : 1
('introduced', 'in') : 1
('into', 'name') : 1
('into', 'israel') : 1
('into', 'floating') : 1
('internet', 'which') : 1
('internet', 'where') : 1
('international', 'what') : 1
('international', 'lyrics') : 1
('international', 'court') : 1
('insurance', 'capital') : 1
('institute', 'located') : 1
('inoco', 'based') : 1
('information', 'where') : 1
('information', 'preferably') : 1
('information', 'need') : 1
('information', 'for') : 1
('information', 'concerning') : 1
('information', 'and') : 1
('industrial', 'classification') : 1
('indonesiamalaysia', 'forest') : 1
('individual', 'get') : 1
('indies', 'what') : 1
('indians', 'where') : 1
('indians', 'live') : 1
('indians', 'and') : 1
('indianapolis', 'where') : 1
('indian', 'ocean') : 1
('indian', 'airports') : 1
('india', 'what') : 1
('independence', 'located') : 1
('independence', 'against') : 1
('increase', 'the') : 1
('incorporate', 'the') : 1
('income', 'tax') : 1
('including', 'alaska') : 1
('includes', 'the') : 1
('in', 'when') : 1
('in', 'vermont') : 1
('in', 'us') : 1
('in', 'tree') : 1
('in', 'their') : 1
('in', 'texas') : 1
('in', 'space') : 1
('in', 'size') : 1
('in', 'sinclair') : 1
('in', 'september') : 1
('in', 'scotland') : 1
('in', 'saint') : 1
('in', 'rome') : 1
('in', 'rhode') : 1
('in', 'pennsylvania') : 1
('in', 'part') : 1
('in', 'ossining') : 1
('in', 'order') : 1
('in', 'november') : 1
('in', 'north') : 1
('in', 'nnp') : 1
('in', 'nepal') : 1
('in', 'my') : 1
('in', 'massachusetts') : 1
('in', 'lung') : 1
('in', 'libya') : 1
('in', 'indianapolis') : 1
('in', 'in') : 1
('in', 'gulliver') : 1
('in', 'gone') : 1
('in', 'germany') : 1
('in', 'florida') : 1
('in', 'film') : 1
('in', 'edinburgh') : 1
('in', 'dicken') : 1
('in', 'continental') : 1
('in', 'connecticut') : 1
('in', 'china') : 1
('in', 'chile') : 1
('in', 'asia') : 1
('in', 'around') : 1
('in', '80') : 1
('in', '1989') : 1
('in', '1979') : 1
('in', '1978') : 1
('in', '1976') : 1
('in', '1975') : 1
('in', '1952') : 1
('in', '1951') : 1
('in', '1948') : 1
('in', '1923') : 1
('in', '1922') : 1
('in', '1873') : 1
('in', '18') : 1
('in', '139') : 1
('imposed', 'the') : 1
('importers', 'what') : 1
('importer', 'of') : 1
('importer', 'details') : 1
('important', 'nation') : 1
('imperial', 'forces') : 1
('imaginary', 'line') : 1
('illinois', 'to') : 1
('ii', 'where') : 1
('ii', 'what') : 1
('ii', 'operation') : 1
('iberian', 'peninsula') : 1
('hyenas', 'live') : 1
('hunter', 'with') : 1
('hungarian', 'language') : 1
('hundred', 'years') : 1
('hugo', 'subway') : 1
('hugo', 'spend') : 1
('how', 'to') : 1
('houses', 'the') : 1
('house', 'is') : 1
('hour', 'at') : 1
('hotel', 'what') : 1
('hotel', 'in') : 1
('hotel', 'burned') : 1
('hosted', 'the') : 1
('hospital', 'for') : 1
('horse', 'center') : 1
('horrors', 'what') : 1
('hoover', 'born') : 1
('hooligans', 'what') : 1
('honey', 'was') : 1
('honecker', 'the') : 1
('honecker', 'rule') : 1
('honecker', 'lived') : 1
('home', 'what') : 1
('home', 'games') : 1
('hole', 'on') : 1
('hole', 'of') : 1
('hold', 'one') : 1
('hitler', 'the') : 1
('hitler', 'ruled') : 1
('hitler', 'rule') : 1
('hit', 'the') : 1
('hit', 'new') : 1
('historically', 'where') : 1
('historical', 'center') : 1
('hispaniola', 'what') : 1
('his', 'ninetyfive') : 1
('his', 'metal') : 1
('his', 'library') : 1
('his', 'exile') : 1
('his', 'devices') : 1
('hillary', 'clinton') : 1
('hillary', 'born') : 1
('hiking', 'web') : 1
('highlands', 'central') : 1
('highest', 'waterfall') : 1
('highest', 'sand') : 1
('highest', 'ratio') : 1
('highest', 'railroad') : 1
('highest', 'per') : 1
('highest', 'name') : 1
('highest', 'murder') : 1
('highest', 'mountains') : 1
('highest', 'elevation') : 1
('highest', 'continent') : 1
('highest', 'commercial') : 1
('highest', 'arson') : 1
('high', 'stadium') : 1
('high', 'desert') : 1
('hernando', 'de') : 1
('hermitage', 'museum') : 1
('herm', 'where') : 1
('heretic', 'where') : 1
('herbert', 'hoover') : 1
('henry', 'ford') : 1
('hence', 'its') : 1
('hemisphere', 'to') : 1
('help', 'me') : 1
('hell', 'kitchen') : 1
('helium', 'first') : 1
('helen', 'keller') : 1
('held', 'where') : 1
('held', 'what') : 1
('held', 'each') : 1
('heineken', 'beer') : 1
('hearst', 'what') : 1
('hearst', 'castle') : 1
('health', 'the') : 1
('headquarters', 'what') : 1
('headquarters', 'located') : 1
('headquarters', 'in') : 1
('headquarters', 'for') : 1
('headquartered', 'in') : 1
('he', 'was') : 1
('he', 'owned') : 1
('he', 'go') : 1
('he', 'get') : 1
('he', 'drops') : 1
('hawkeye', 'state') : 1
('hawaiian', 'island') : 1
('hawaii', 'what') : 1
('haversian', 'canals') : 1
('have', 'state') : 1
('have', 'fallen') : 1
('have', 'active') : 1
('hat', 'like') : 1
('has', 'what') : 1
('has', 'served') : 1
('has', 'sagebrush') : 1
('has', 'problems') : 1
('has', 'park') : 1
('has', 'newspaper') : 1
('has', 'its') : 1
('has', 'diameter') : 1
('has', 'declared') : 1
('has', 'bill') : 1
('has', 'an') : 1
('has', '168') : 1
('harbor', 'what') : 1
('hara', 'condemn') : 1
('hang', 'the') : 1
('handle', 'the') : 1
('hand', 'what') : 1
('hampshire', 'hamlet') : 1
('hamlet', 'rises') : 1
('haifa', 'what') : 1
('habitat', 'of') : 1
('habitat', 'does') : 1
('gustav', 'reign') : 1
('gum', 'department') : 1
('gulliver', 'travels') : 1
('gulliver', 'find') : 1
('gulf', 'where') : 1
('gulf', 'were') : 1
('gulf', 'between') : 1
('guinea', 'pigs') : 1
('guernsey', 'sark') : 1
('guam', 'what') : 1
('guadalcanal', 'part') : 1
('growth', 'recently') : 1
('groups', 'specializing') : 1
('group', 'people') : 1
('group', 'is') : 1
('group', 'contains') : 1
('gross', 'email') : 1
('grimace', 'and') : 1
('greeting', 'where') : 1
('green', 'where') : 1
('green', 'mountain') : 1
('greek', 'legend') : 1
('greatest', 'hiking') : 1
('great', 'educational') : 1
('grapes', 'of') : 1
('granite', 'what') : 1
('grand', 'coulee') : 1
('granary', 'prison') : 1
('gran', 'san') : 1
('graduate', 'college') : 1
('graders', 'should') : 1
('graced', 'by') : 1
('governor', 'elected') : 1
('government', 'website') : 1
('government', 'office') : 1
('governed', 'from') : 1
('gotham', 'what') : 1
('got', 'their') : 1
('got', 'its') : 1
('gorbachev', 'what') : 1
('gorbachev', 'the') : 1
('good', 'snowboard') : 1
('good', 'science') : 1
('good', 'prices') : 1
('good', 'medical') : 1
('good', 'fractal') : 1
('gone', 'with') : 1
('gompers', 'what') : 1
('golf', 'course') : 1
('goes', 'take') : 1
('godiva', 'chocolates') : 1
('goalie', 'stand') : 1
('go', 'where') : 1
('global', 'schoolhouse') : 1
('glitters', 'with') : 1
('glasgow', 'what') : 1
('glamis', 'castle') : 1
('glacier', 'where') : 1
('gives', 'comparisons') : 1
('giants', 'twelve') : 1
('getting', 'married') : 1
('get', 'us') : 1
('get', 'up') : 1
('get', 'the') : 1
('get', 'piano') : 1
('get', 'photograph') : 1
('get', 'most') : 1
('get', 'map') : 1
('get', 'mailing') : 1
('get', 'cotton') : 1
('get', 'contact') : 1
('get', 'complete') : 1
('get', 'chemicals') : 1
('get', 'away') : 1
('germany', 'what') : 1
('germany', 'invaded') : 1
('german', 'city') : 1
('gerald', 'ford') : 1
('georgia', 'what') : 1
('georgia', 'town') : 1
('george', 'of') : 1
('george', 'lucas') : 1
('george', 'bush') : 1
('genetics', 'where') : 1
('genesis', 'eldercare') : 1
('general', 'douglas') : 1
('general', 'direction') : 1
('gave', 'bith') : 1
('gateway', 'arch') : 1
('gates', 'of') : 1
('gates', 'go') : 1
('gate', 'opened') : 1
('garden', 'of') : 1
('games', 'site') : 1
('games', 'in') : 1
('game', 'diplomacy') : 1
('gamble', 'headquartered') : 1
('gamble', 'corporate') : 1
('gamble', 'based') : 1
('gallon', 'oil') : 1
('gallery', 'in') : 1
('galapagos', 'islands') : 1
('gained', 'renown') : 1
('g2', 'spectrum') : 1
('fury', 'what') : 1
('furth', 'found') : 1
('full', 'written') : 1
('from', 'venice') : 1
('from', 'tourism') : 1
('from', 'telephone') : 1
('from', 'sydney') : 1
('from', 'rome') : 1
('from', 'ouagadougou') : 1
('from', 'jamiroquai') : 1
('from', 'it') : 1
('from', 'in') : 1
('from', 'georgia') : 1
('from', 'earth') : 1
('from', 'alaska') : 1
('from', '197') : 1
('friendly', 'greeting') : 1
('french', 'seaport') : 1
('freidreich', 'wilhelm') : 1
('freeway', 'construction') : 1
('freed', 'american') : 1
('free', 'piano') : 1
('free', 'evidence') : 1
('fred', 'off') : 1
('francisco', 'pizarro') : 1
('francis', 'of') : 1
('francis', 'hang') : 1
('france', 'and') : 1
('fractal', 'web') : 1
('fox', 'what') : 1
('four', 'us') : 1
('four', 'oceans') : 1
('founded', 'by') : 1
('found', 'where') : 1
('found', 'at') : 1
('fought', 'what') : 1
('fought', 'the') : 1
('forties', 'where') : 1
('fort', 'knox') : 1
('former', 'royal') : 1
('former', 'residence') : 1
('former', 'pro') : 1
('formed', 'when') : 1
('forests', 'what') : 1
('forest', 'where') : 1
('forest', 'what') : 1
('forest', 'experts') : 1
('forest', 'distributions') : 1
('foreign', 'financial') : 1
('foreclosure', 'properties') : 1
('ford', 'museum') : 1
('ford', 'became') : 1
('forces', 'surrender') : 1
('forces', 'in') : 1
('forced', 'to') : 1
('for', 'yellow') : 1
('for', 'us') : 1
('for', 'third') : 1
('for', 'teaching') : 1
('for', 'state') : 1
('for', 'standard') : 1
('for', 'st') : 1
('for', 'rb') : 1
('for', 'puccini') : 1
('for', 'procter') : 1
('for', 'president') : 1
('for', 'popular') : 1
('for', 'persian') : 1
('for', 'pedestrians') : 1
('for', 'parents') : 1
('for', 'orthopedics') : 1
('for', 'my') : 1
('for', 'men') : 1
('for', 'less') : 1
('for', 'its') : 1
('for', 'it') : 1
('for', 'information') : 1
('for', 'foreclosure') : 1
('for', 'edgar') : 1
('for', 'east') : 1
('for', 'debate') : 1
('for', 'cows') : 1
('for', 'climbs') : 1
('for', 'cd') : 1
('for', 'all') : 1
('for', '1988') : 1
('fogs', 'what') : 1
('flytrap', 'what') : 1
('flying', 'over') : 1
('flu', 'where') : 1
('flows', 'past') : 1
('flower', 'what') : 1
('flow', 'into') : 1
('florida', 'what') : 1
('florida', 'is') : 1
('floating', 'museum') : 1
('flintstones', 'live') : 1
('flintstones', 'cartoon') : 1
('flight', 'what') : 1
('flame', 'clockwise') : 1
('flag', 'is') : 1
('flag', 'in') : 1
('five', 'richest') : 1
('five', 'oilproducing') : 1
('five', 'most') : 1
('five', 'feet') : 1
('fishmarket', 'what') : 1
('fish', 'knife') : 1
('first', 'zoo') : 1
('first', 'world') : 1
('first', 'woman') : 1
('first', 'winter') : 1
('first', 'where') : 1
('first', 'what') : 1
('first', 'town') : 1
('first', 'roll') : 1
('first', 'restaurant') : 1
('first', 'introduced') : 1
('first', 'in') : 1
('first', 'flight') : 1
('first', 'european') : 1
('first', 'discovered') : 1
('first', 'country') : 1
('first', 'commercial') : 1
('first', 'coeducational') : 1
('first', 'club') : 1
('first', 'bodies') : 1
('firehole', 'river') : 1
('finland', 'what') : 1
('finger', 'lakes') : 1
('find', 'world') : 1
('find', 'website') : 1
('find', 'uptodate') : 1
('find', 'tape') : 1
('find', 'song') : 1
('find', 'scientific') : 1
('find', 'rider') : 1
('find', 'review') : 1
('find', 'race') : 1
('find', 'picture') : 1
('find', 'pictorial') : 1
('find', 'person') : 1
('find', 'out') : 1
('find', 'mozambique') : 1
('find', 'lyrics') : 1
('find', 'lesson') : 1
('find', 'large') : 1
('find', 'full') : 1
('find', 'free') : 1
('find', 'fifth') : 1
('find', 'examples') : 1
('find', 'detailed') : 1
('find', 'correct') : 1
('find', 'book') : 1
('find', 'an') : 1
('find', 'all') : 1
('financial', 'companies') : 1
('film', 'journal') : 1
('files', 'for') : 1
('filenes', 'store') : 1
('fighting', 'what') : 1
('fight', 'to') : 1
('fifthlargest', 'country') : 1
('fifth', 'element') : 1
('fifth', 'amendment') : 1
('fields', 'keep') : 1
('field', 'what') : 1
('field', 'green') : 1
('fibrosis', 'where') : 1
('feudal', 'castle') : 1
('ferry', 'bridge') : 1
('fein', 'where') : 1
('fein', 'headquarters') : 1
('feet', 'where') : 1
('feet', 'below') : 1
('feeding', 'the') : 1
('federal', 'government') : 1
('february', 'where') : 1
('features', 'the') : 1
('features', 'chamber') : 1
('fe', 'trail') : 1
('fastest', 'growing') : 1
('faso', 'what') : 1
('farthest', 'planet') : 1
('farouk', 'where') : 1
('famous', 'mexican') : 1
('famous', 'for') : 1
('famous', 'by') : 1
('family', 'robinson') : 1
('famed', 'wall') : 1
('famed', 'strip') : 1
('famed', 'st') : 1
('famed', 'london') : 1
('famed', 'library') : 1
('famed', 'department') : 1
('falls', 'what') : 1
('falls', 'located') : 1
('fallen', 'and') : 1
('fairy', 'falls') : 1
('face', 'what') : 1
('face', 'value') : 1
('eye', 'when') : 1
('eye', 'blind') : 1
('extremes', 'of') : 1
('extends', 'from') : 1
('exposed', 'granite') : 1
('exports', 'what') : 1
('export', 'market') : 1
('explorer', 'go') : 1
('experts', 'take') : 1
('expert', 'site') : 1
('experienced', 'the') : 1
('expensive', 'freeway') : 1
('expensive', 'cities') : 1
('exile', 'what') : 1
('executive', 'committee') : 1
('exclusive', 'copacabana') : 1
('examples', 'of') : 1
('evidence', 'for') : 1
('everyday', 'for') : 1
('every', 'hour') : 1
('everest', 'where') : 1
('everest', 'was') : 1
('everest', 'in') : 1
('european', 'to') : 1
('european', 'city') : 1
('european', 'capital') : 1
('european', 'and') : 1
('europe', 'in') : 1
('ethnological', 'museum') : 1
('established', 'what') : 1
('establish', 'as') : 1
('erykah', 'badu') : 1
('erupts', 'every') : 1
('ericson', 'park') : 1
('erich', 'honecker') : 1
('entirely', 'within') : 1
('entire', 'surface') : 1
('entering', 'the') : 1
('entered', 'the') : 1
('enter', 'canada') : 1
('enough', 'is') : 1
('english', 'civil') : 1
('english', 'channel') : 1
('england', 'where') : 1
('england', 'highest') : 1
('engineering', 'where') : 1
('energy', 'what') : 1
('ends', 'with') : 1
('end', 'wwii') : 1
('end', 'which') : 1
('enclose', 'chesapeake') : 1
('email', 'addresses') : 1
('elm', 'street') : 1
('eli', 'lilly') : 1
('elevation', 'at') : 1
('element', 'screensaver') : 1
('element', 'named') : 1
('elections', 'where') : 1
('elected', 'what') : 1
('eldercare', 'where') : 1
('el', 'cid') : 1
('einstein', 'its') : 1
('einstein', 'birthplace') : 1
('eels', 'born') : 1
('educational', 'resources') : 1
('edo', 'where') : 1
('edmund', 'hillary') : 1
('edmonton', 'located') : 1
('edison', 'museum') : 1
('edinburgh', 'what') : 1
('edinburgh', 'scotland') : 1
('edgar', 'rice') : 1
('edgar', 'allen') : 1
('edgar', 'allan') : 1
('edessa', 'located') : 1
('edberg', 'native') : 1
('edberg', 'come') : 1
('economic', 'statistics') : 1
('eckley', 'colorado') : 1
('eat', 'what') : 1
('eastward', 'and') : 1
('eastern', 'state') : 1
('eastern', 'and') : 1
('east', 'where') : 1
('east', 'what') : 1
('east', 'of') : 1
('east', 'longitude') : 1
('east', 'european') : 1
('east', 'and') : 1
('east', 'africa') : 1
('earth', 'what') : 1
('earth', 'before') : 1
('earn', 'the') : 1
('early', 'to') : 1
('earhart', 'flying') : 1
('each', 'february') : 1
('dylan', 'thomas') : 1
('dyck', 'and') : 1
('dwarf', 'to') : 1
('duvalier', 'airport') : 1
('dunes', 'what') : 1
('due', 'north') : 1
('dubbed', 'high') : 1
('drops', 'fred') : 1
('drive', 'into') : 1
('drinks', 'begin') : 1
('drew', 'barrymore') : 1
('draw', 'the') : 1
('drain', 'into') : 1
('draft', 'of') : 1
('dracula', 'in') : 1
('download', 'heretic') : 1
('down', 'clay') : 1
('douglas', 'mcarthur') : 1
('done', 'on') : 1
('dolphins', 'play') : 1
('dolomites', 'what') : 1
('dog', 'race') : 1
('dog', 'native') : 1
('does', 'tuberculosis') : 1
('does', 'ray') : 1
('does', 'photosynthesis') : 1
('does', 'orly') : 1
('does', 'olympia') : 1
('does', 'mother') : 1
('does', 'most') : 1
('does', 'mccarren') : 1
('does', 'maurizio') : 1
('does', 'mauritania') : 1
('does', 'martha') : 1
('does', 'it') : 1
('does', 'ileana') : 1
('does', 'he') : 1
('does', 'greek') : 1
('does', 'dew') : 1
('does', 'chocolate') : 1
('does', 'charles') : 1
('does', 'buzz') : 1
('does', 'barney') : 1
('do', 'we') : 1
('do', 'they') : 1
('do', 'quality') : 1
('do', 'nt') : 1
('do', 'not') : 1
('do', 'nicois') : 1
('do', 'lobsters') : 1
('do', 'italians') : 1
('do', 'hyenas') : 1
('do', 'find') : 1
('dixville', 'notch') : 1
('divides', 'maryland') : 1
('divide', 'leave') : 1
('district', 'of') : 1
('district', 'has') : 1
('distributions', 'where') : 1
('display', 'his') : 1
('diseases', 'what') : 1
('discovered', 'where') : 1
('discovered', 'hence') : 1
('discover', 'what') : 1
('disappeared', 'what') : 1
('disabilities', 'act') : 1
('directly', 'south') : 1
('directions', 'on') : 1
('direction', 'does') : 1
('direct', 'stock') : 1
('diplomacy', 'what') : 1
('dinosaur', 'remains') : 1
('dinner', 'fish') : 1
('dikembe', 'mutombo') : 1
('died', 'in') : 1
('die', 'what') : 1
('did', 'woodstock') : 1
('did', 'wile') : 1
('did', 'wc') : 1
('did', 'victor') : 1
('did', 'ty') : 1
('did', 'surfing') : 1
('did', 'scarlett') : 1
('did', 'sarge') : 1
('did', 'percival') : 1
('did', 'nebuchadnezzar') : 1
('did', 'makeup') : 1
('did', 'luther') : 1
('did', 'honecker') : 1
('did', 'hitler') : 1
('did', 'hillary') : 1
('did', 'helen') : 1
('did', 'he') : 1
('did', 'gulliver') : 1
('did', 'guinea') : 1
('did', 'george') : 1
('did', 'freidreich') : 1
('did', 'dylan') : 1
('did', 'dikembe') : 1
('did', 'christian') : 1
('did', 'cable') : 1
('did', 'bocci') : 1
('did', 'bill') : 1
('did', 'anita') : 1
('dickens', 'tale') : 1
('dicken', 'tale') : 1
('diamonds', 'mined') : 1
('diamond', 'producer') : 1
('diameter', 'of') : 1
('dialing', '222875') : 1
('dialect', 'what') : 1
('dew', 'come') : 1
('devices', 'where') : 1
('developing', 'magnetic') : 1
('detroit', 'where') : 1
('detergent', 'what') : 1
('details', 'what') : 1
('detailed', 'information') : 1
('destroyers', 'maddox') : 1
('destination', 'in') : 1
('desk', 'reference') : 1
('deserts', 'in') : 1
('desert', 'what') : 1
('desert', 'is') : 1
('desert', 'country') : 1
('depicted', 'on') : 1
('department', 'stores') : 1
('denmark', 'to') : 1
('delaware', 'river') : 1
('degrees', 'north') : 1
('degrees', 'east') : 1
('defensive', 'position') : 1
('deepest', 'area') : 1
('declared', 'onefifth') : 1
('declare', 'martial') : 1
