how : 492
('medal', 'of') : 1
('mean', 'income') : 1
('mcdonald', 'hamburger') : 1
('mayfly', 'live') : 1
('may', 'use') : 1
('maximum', 'number') : 1
('maximum', 'length') : 1
('mature', 'what') : 1
('matterhorn', 'when') : 1
('matterhorn', 'at') : 1
('materials', 'to') : 1
('material', 'made') : 1
('material', 'invented') : 1
('massachusetts', 'when') : 1
('massachusetts', 'how') : 1
('massachusetts', 'about') : 1
('maryland', 'what') : 1
('marx', 'brothers') : 1
('martin', 'luther') : 1
('mars', 'how') : 1
('marketed', 'how') : 1
('marked', 'qid') : 1
('marine', 'corps') : 1
('march', 'what') : 1
('mao', '1930s') : 1
('many', 'zip') : 1
('many', 'zeros') : 1
('many', 'yards') : 1
('many', 'words') : 1
('many', 'wives') : 1
('many', 'wings') : 1
('many', 'were') : 1
('many', 'websites') : 1
('many', 'web') : 1
('many', 'watts') : 1
('many', 'warmup') : 1
('many', 'votes') : 1
('many', 'visitors') : 1
('many', 'villi') : 1
('many', 'vietnamese') : 1
('many', 'verses') : 1
('many', 'us') : 1
('many', 'trees') : 1
('many', 'tiles') : 1
('many', 'threeletter') : 1
('many', 'thousands') : 1
('many', 'tenths') : 1
('many', 'teats') : 1
('many', 'teaspoons') : 1
('many', 'syllables') : 1
('many', 'superbowls') : 1
('many', 'stradivarius') : 1
('many', 'stations') : 1
('many', 'square') : 1
('many', 'sperm') : 1
('many', 'spears') : 1
('many', 'spaces') : 1
('many', 'south') : 1
('many', 'sonnets') : 1
('many', 'shots') : 1
('many', 'shillings') : 1
('many', 'seats') : 1
('many', 'school') : 1
('many', 'russians') : 1
('many', 'rings') : 1
('many', 'revolutions') : 1
('many', 'referees') : 1
('many', 'real') : 1
('many', 'queen') : 1
('many', 'quarts') : 1
('many', 'quarters') : 1
('many', 'propellers') : 1
('many', 'presidents') : 1
('many', 'pounds') : 1
('many', 'pitchers') : 1
('many', 'pins') : 1
('many', 'pennyfarthings') : 1
('many', 'oceans') : 1
('many', 'objects') : 1
('many', 'no') : 1
('many', 'neurons') : 1
('many', 'names') : 1
('many', 'movies') : 1
('many', 'mountains') : 1
('many', 'more') : 1
('many', 'minutes') : 1
('many', 'mines') : 1
('many', 'milliseconds') : 1
('many', 'millimeters') : 1
('many', 'milligrams') : 1
('many', 'men') : 1
('many', 'member') : 1
('many', 'megawatts') : 1
('many', 'marx') : 1
('many', 'major') : 1
('many', 'maids') : 1
('many', 'logarithmic') : 1
('many', 'liberty') : 1
('many', 'letters') : 1
('many', 'leos') : 1
('many', 'lawyers') : 1
('many', 'lakes') : 1
('many', 'john') : 1
('many', 'jews') : 1
('many', 'james') : 1
('many', 'israeli') : 1
('many', 'hummingbird') : 1
('many', 'hours') : 1
('many', 'hostages') : 1
('many', 'holes') : 1
('many', 'hearts') : 1
('many', 'head') : 1
('many', 'hands') : 1
('many', 'gutenberg') : 1
('many', 'grammys') : 1
('many', 'games') : 1
('many', 'furlongs') : 1
('many', 'freckles') : 1
('many', 'frames') : 1
('many', 'four') : 1
('many', 'fingers') : 1
('many', 'fig') : 1
('many', 'fiddlers') : 1
('many', 'events') : 1
('many', 'engines') : 1
('many', 'endangered') : 1
('many', 'emperors') : 1
('many', 'elevators') : 1
('many', 'elephants') : 1
('many', 'ecommerce') : 1
('many', 'earthworms') : 1
('many', 'doublewordscore') : 1
('many', 'dollars') : 1
('many', 'dogs') : 1
('many', 'disks') : 1
('many', 'days') : 1
('many', 'cullions') : 1
('many', 'cubic') : 1
('many', 'counties') : 1
('many', 'corners') : 1
('many', 'copies') : 1
('many', 'continents') : 1
('many', 'consecutive') : 1
('many', 'community') : 1
('many', 'colored') : 1
('many', 'colleges') : 1
('many', 'claws') : 1
('many', 'cities') : 1
('many', 'cherubs') : 1
('many', 'chemical') : 1
('many', 'chairs') : 1
('many', 'cds') : 1
('many', 'casinos') : 1
('many', 'canadians') : 1
('many', 'cables') : 1
('many', 'bytes') : 1
('many', 'boys') : 1
('many', 'bottles') : 1
('many', 'blacks') : 1
('many', 'bends') : 1
('many', 'beatles') : 1
('many', 'beanie') : 1
('many', 'bails') : 1
('many', 'athletes') : 1
('many', 'airline') : 1
('many', 'acres') : 1
('manufactured', 'when') : 1
('manufactured', 'how') : 1
('manufactured', 'by') : 1
('manuel', 'noriega') : 1
('manson', 'murder') : 1
('manned', 'each') : 1
('manhatten', 'project') : 1
('manchester', 'united') : 1
('manager', 'in') : 1
('man', 'travel') : 1
('man', 'live') : 1
('man', 'how') : 1
('man', 'first') : 1
('malls', 'begin') : 1
('male', 'to') : 1
('male', 'that') : 1
('male', 'in') : 1
('male', 'have') : 1
('malaysia', 'what') : 1
('making', 'peachy') : 1
('making', 'in') : 1
('makes', 'up') : 1
('make', 'when') : 1
('make', 'kilowatt') : 1
('make', 'jaws') : 1
('make', 'in') : 1
('major', 'studios') : 1
('major', 'nazi') : 1
('major', 'league') : 1
('main', 'span') : 1
('mail', 'catalogues') : 1
('maids', 'were') : 1
('made', 'when') : 1
('made', 'what') : 1
('made', 'in') : 1
('made', 'by') : 1
('mackinaw', 'bridge') : 1
('mac', 'what') : 1
('m3', 'growth') : 1
('m16', 'hold') : 1
('luther', 'king') : 1
('lustrum', 'how') : 1
('lucy', 'van') : 1
('lucy', 'premiered') : 1
('lucky', 'enough') : 1
('luck', 'follow') : 1
('lucille', 'ball') : 1
('lucelly', 'garcia') : 1
('lp', 'make') : 1
('love', 'lucy') : 1
('louie', 'louie') : 1
('louie', 'been') : 1
('loud', 'is') : 1
('lottery', 'what') : 1
('lost', 'what') : 1
('lose', 'on') : 1
('longest', 'sneezing') : 1
('longest', 'hole') : 1
('longest', 'hiccup') : 1
('longest', 'hair') : 1
('long', 'were') : 1
('long', 'time') : 1
('long', 'march') : 1
('long', 'how') : 1
('long', 'has') : 1
('long', 'before') : 1
('long', 'after') : 1
('london', 'uk') : 1
('london', 'on') : 1
('london', 'england') : 1
('london', 'docklands') : 1
('logarithmic', 'scales') : 1
('lockerbie', 'scotland') : 1
('lobster', 'have') : 1
('lobster', 'called') : 1
('ll', 'cool') : 1
('livingstone', 'how') : 1
('lives', 'how') : 1
('lived', 'in') : 1
('little', 'at') : 1
('line', 'panel') : 1
('line', 'of') : 1
('lindbergh', 'die') : 1
('lincoln', 'assassination') : 1
('liked', 'thatcher') : 1
('like', 'his') : 1
('light', 'when') : 1
('light', 'to') : 1
('light', 'railway') : 1
('lifetime', 'how') : 1
('life', 'span') : 1
('life', 'size') : 1
('lie', 'under') : 1
('liberty', 'how') : 1
('liberty', 'bells') : 1
('liability', 'auto') : 1
('letters', 'what') : 1
('letters', 'appear') : 1
('letter', 'in') : 1
('leos', 'have') : 1
('lengths', 'of') : 1
('length', 'of') : 1
('length', 'in') : 1
('lemurs', 'are') : 1
('lemon', 'law') : 1
('legs', 'does') : 1
('left', 'on') : 1
('lee', 'harvey') : 1
('led', 'zeppelin') : 1
('leave', 'what') : 1
('leave', 'vietnam') : 1
('league', 'seasons') : 1
('leaders', 'went') : 1
('leader', 'of') : 1
('layers', 'of') : 1
('layers', 'does') : 1
('lay', '19') : 1
('lawyers', 'what') : 1
('lawyers', 'are') : 1
('lawsuit', 'get') : 1
('law', 'what') : 1
('law', 'for') : 1
('law', 'firm') : 1
('launched', 'their') : 1
('lasts', 'how') : 1
('last', 'theorem') : 1
('last', 'supper') : 1
('last', 'panama') : 1
('last', 'major') : 1
('last', 'americans') : 1
('last', 'album') : 1
('las', 'vegas') : 1
('largest', 'ship') : 1
('largest', 'diamond') : 1
('largest', 'chilean') : 1
('largest', 'akita') : 1
('larger', 'than') : 1
('languages', 'does') : 1
('language', 'how') : 1
('landed', 'on') : 1
('land', 'on') : 1
('lakes', 'are') : 1
('labor', 'abolished') : 1
('label', 'of') : 1
('label', 'aged') : 1
('la', 'for') : 1
('kuwait', 'what') : 1
('kuwait', 'on') : 1
('kuwait', 'how') : 1
('korea', 'what') : 1
('korea', 'start') : 1
('korea', 'establish') : 1
('kong', 'what') : 1
('known', 'as') : 1
('knight', 'armor') : 1
('kiss', 'somene') : 1
('kinks', 'have') : 1
('king', 'kong') : 1
('king', 'jr') : 1
('king', 'cole') : 1
('kinds', 'of') : 1
('kilowatt', 'how') : 1
('killing', 'what') : 1
('killing', 'how') : 1
('killed', 'from') : 1
('killed', 'at') : 1
('kill', 'when') : 1
('kilamanjaro', 'what') : 1
('kenya', 'flag') : 1
('kentucky', 'how') : 1
('kennedy', 'married') : 1
('kennedy', 'lee') : 1
('keep', 'after') : 1
('kansas', 'how') : 1
('jurassic', 'period') : 1
('junk', 'mail') : 1
('jump', 'how') : 1
('july', 'what') : 1
('july', '13') : 1
('juices', 'are') : 1
('judy', 'garland') : 1
('jr', 'real') : 1
('joyce', 'to') : 1
('journal', 'published') : 1
('jordan', 'and') : 1
('join', 'the') : 1
('johnston', 'when') : 1
('johnson', 'have') : 1
('johnnie', 'walker') : 1
('john', 'rockefeller') : 1
('john', 'havlicek') : 1
('john', 'deere') : 1
('john', 'and') : 1
('joe', 'namath') : 1
('joe', 'dimaggio') : 1
('joan', 'collins') : 1
('jimmy', 'buffett') : 1
('jews', 'were') : 1
('jersey', 'when') : 1
('jericho', 'over') : 1
('jeremy', 'piven') : 1
('jean', 'aeul') : 1
('jazz', 'festival') : 1
('jaws', 'was') : 1
('janet', 'jackson') : 1
('james', 'joyce') : 1
('jaco', 'pastorius') : 1
('jackson', 'win') : 1
('jackson', 'first') : 1
('jackie', 'kennedy') : 1
('jack', 'ruby') : 1
('jack', 'nicklaus') : 1
('jack', 'daniel') : 1
('its', 'vacuum') : 1
('its', 'second') : 1
('its', 'nonaggression') : 1
('its', 'last') : 1
('its', 'first') : 1
('it', 'how') : 1
('it', 'happen') : 1
('issue', 'of') : 1
('israeli', 'athletes') : 1
('israel', 'begin') : 1
('israel', 'and') : 1
('isosceles', 'triangle') : 1
('islands', 'make') : 1
('islands', 'does') : 1
('island', 'boardwalk') : 1
('is', 'yaroslavl') : 1
('is', 'woman') : 1
('is', 'too') : 1
('is', 'tom') : 1
('is', 'thunder') : 1
('is', 'there') : 1
('is', 'ten') : 1
('is', 'stuart') : 1
('is', 'stevie') : 1
('is', 'singer') : 1
('is', 'sardonyx') : 1
('is', 'richard') : 1
('is', 'released') : 1
('is', 'quart') : 1
('is', 'prince') : 1
('is', 'permanently') : 1
('is', 'our') : 1
('is', 'normal') : 1
('is', 'needed') : 1
('is', 'muscle') : 1
('is', 'missouri') : 1
('is', 'maurizio') : 1
('is', 'martin') : 1
('is', 'manufactured') : 1
('is', 'london') : 1
('is', 'light') : 1
('is', 'known') : 1
('is', 'kilamanjaro') : 1
('is', 'judy') : 1
('is', 'johnnie') : 1
('is', 'jeremy') : 1
('is', 'human') : 1
('is', 'found') : 1
('is', 'faber') : 1
('is', 'etched') : 1
('is', 'each') : 1
('is', 'drunk') : 1
('is', 'done') : 1
('is', 'disk') : 1
('is', 'clara') : 1
('is', 'celebrated') : 1
('is', 'canadian') : 1
('is', 'camptown') : 1
('is', 'bullseye') : 1
('is', 'britney') : 1
('is', 'bill') : 1
('is', 'bernadette') : 1
('is', 'bastille') : 1
('is', 'baseball') : 1
('is', 'baby') : 1
('is', 'average') : 1
('is', 'available') : 1
('is', 'australia') : 1
('is', 'august') : 1
('is', 'at') : 1
('is', 'air') : 1
('is', '45mhz') : 1
('is', '100') : 1
('iron', 'is') : 1
('ireland', 'in') : 1
('ireland', 'elect') : 1
('iraqis', 'launched') : 1
('iraqi', 'troops') : 1
('iraq', 'invasion') : 1
('irancontra', 'investigation') : 1
('iq', 'what') : 1
('iq', 'how') : 1
('investigation', 'cost') : 1
('invented', 'what') : 1
('invented', 'by') : 1
('invasion', 'of') : 1
('invasion', 'by') : 1
('invade', 'kuwait') : 1
('introduced', 'what') : 1
('introduced', 'in') : 1
('into', 'what') : 1
('into', 'the') : 1
('into', 'paper') : 1
('into', 'history') : 1
('into', 'fermont') : 1
('into', 'baseball') : 1
('intestine', 'in') : 1
('international', 'how') : 1
('internal', 'combustion') : 1
('intercourse', 'what') : 1
('intercourse', 'does') : 1
('insured', 'for') : 1
('insurance', 'what') : 1
('institute', 'of') : 1
('inside', 'worth') : 1
('innings', 'constitute') : 1
('innings', 'are') : 1
('injury', 'lawsuit') : 1
('injuries', 'are') : 1
('ingmar', 'bergman') : 1
('information', 'is') : 1
('information', 'independent') : 1
('information', 'how') : 1
('indonesia', 'built') : 1
('indiana', 'what') : 1
('india', 'how') : 1
('independent', 'silversmith') : 1
('incubate', 'how') : 1
('increase', 'be') : 1
('income', 'tax') : 1
('inches', 'tall') : 1
('inches', 'of') : 1
('inches', 'apart') : 1
('inch', 'of') : 1
('in', 'wyoming') : 1
('in', 'world') : 1
('in', 'winslow') : 1
('in', 'where') : 1
('in', 'when') : 1
('in', 'wars') : 1
('in', 'vincent') : 1
('in', 'utah') : 1
('in', 'united') : 1
('in', 'tucson') : 1
('in', 'tuberculosis') : 1
('in', 'trillion') : 1
('in', 'tomato') : 1
('in', 'tokyo') : 1
('in', 'three') : 1
('in', 'their') : 1
('in', 'terabyte') : 1
('in', 'subsaharan') : 1
('in', 'stone') : 1
('in', 'standard') : 1
('in', 'soy') : 1
('in', 'somalia') : 1
('in', 'skittles') : 1
('in', 'single') : 1
('in', 'september') : 1
('in', 'second') : 1
('in', 'round') : 1
('in', 'regulation') : 1
('in', 'recreational') : 1
('in', 'pamplona') : 1
('in', 'outer') : 1
('in', 'on') : 1
('in', 'nebraska') : 1
('in', 'miles') : 1
('in', 'mileandaquarter') : 1
('in', 'michigan') : 1
('in', 'meters') : 1
('in', 'medicinal') : 1
('in', 'maryland') : 1
('in', 'malaysia') : 1
('in', 'line') : 1
('in', 'la') : 1
('in', 'ireland') : 1
('in', 'indonesia') : 1
('in', 'indiana') : 1
('in', 'india') : 1
('in', 'inches') : 1
('in', 'if') : 1
('in', 'iceland') : 1
('in', 'hungary') : 1
('in', 'hive') : 1
('in', 'guinea') : 1
('in', 'gram') : 1
('in', 'glass') : 1
('in', 'gin') : 1
('in', 'front') : 1
('in', 'france') : 1
('in', 'fourhanded') : 1
('in', 'fiveteam') : 1
('in', 'fathom') : 1
('in', 'edgar') : 1
('in', 'diameter') : 1
('in', 'darts') : 1
('in', 'crokinole') : 1
('in', 'cricket') : 1
('in', 'contract') : 1
('in', 'congress') : 1
('in', 'concentration') : 1
('in', 'community') : 1
('in', 'cities') : 1
('in', 'chile') : 1
('in', 'canada') : 1
('in', 'can') : 1
('in', 'camden') : 1
('in', 'california') : 1
('in', 'berlin') : 1
('in', 'attendance') : 1
('in', 'atlantic') : 1
('in', 'arles') : 1
('in', 'america') : 1
('in', '1999') : 1
('in', '1998') : 1
('in', '1997') : 1
('in', '1996') : 1
('in', '1994') : 1
('in', '1992') : 1
('in', '1990') : 1
('in', '1983') : 1
('in', '1972') : 1
('in', '1968') : 1
('in', '1966') : 1
('in', '1963') : 1
('in', '1959') : 1
('in', '1942') : 1
('illegally', 'having') : 1
('iii', 'would') : 1
('ii', 'what') : 1
('ii', 'how') : 1
('if', 'your') : 1
('if', 'ground') : 1
('iditarod', 'how') : 1
('iceland', 'what') : 1
('ice', 'skating') : 1
('ice', 'hockey') : 1
('hydrogen', 'mix') : 1
('huxley', 'write') : 1
('hurricane', 'hugo') : 1
('hurdle', 'in') : 1
('hungary', 'how') : 1
('hummingbird', 'eggs') : 1
('humans', 'first') : 1
('humanitarian', 'relief') : 1
('human', 'pregnancies') : 1
('human', 'live') : 1
('human', 'how') : 1
('human', 'gestation') : 1
('human', 'eye') : 1
('human', 'brain') : 1
('hugo', 'what') : 1
('howard', 'johnson') : 1
('how', 'wide') : 1
('how', 'loud') : 1
('house', 'what') : 1
('house', 'built') : 1
('hours', 'per') : 1
('hours', 'of') : 1
('hourly', 'rate') : 1
('hot', 'does') : 1
('hostages', 'were') : 1
('horses', 'died') : 1
('horses', 'are') : 1
('horse', 'lives') : 1
('hoover', 'dam') : 1
('hood', 'what') : 1
('honduras', 'die') : 1
('honda', 'employ') : 1
('homes', 'what') : 1
('homer', '1872') : 1
('home', 'run') : 1
('home', 'boxing') : 1
('holiday', 'decorations') : 1
('holes', 'does') : 1
('holes', 'are') : 1
('hole', 'worth') : 1
('hole', 'when') : 1
('hole', 'in') : 1
('hold', 'what') : 1
('hold', 'out') : 1
('hog', 'sees') : 1
('hockey', 'goal') : 1
('hockey', 'game') : 1
('hive', 'what') : 1
('hiv', 'how') : 1
('hitting', 'streak') : 1
('hitting', 'his') : 1
('hitler', 'gain') : 1
('hitler', 'die') : 1
('hitler', 'come') : 1
('hitler', 'came') : 1
('hit', 'in') : 1
('hit', 'home') : 1
('history', 'seriously') : 1
('history', 'in') : 1
('history', 'how') : 1
('his', 'shadow') : 1
('his', 'lifetime') : 1
('his', 'forehand') : 1
('his', 'first') : 1
('his', 'face') : 1
('his', 'eggs') : 1
('his', 'career') : 1
('his', '56game') : 1
('his', '21') : 1
('his', '16year') : 1
('hirohito', 'die') : 1
('hillary', 'when') : 1
('hike', 'the') : 1
('hike', 'how') : 1
('highways', 'in') : 1
('highschool', 'does') : 1
('highestpaying', 'odds') : 1
('highest', 'number') : 1
('high', 'of') : 1
('high', 'must') : 1
('hiemal', 'activity') : 1
('hiccup', 'attack') : 1
('hermit', 'crabs') : 1
('her', 'seat') : 1
('her', 'next') : 1
('heptagon', 'have') : 1
('hendecasyllabic', 'poetry') : 1
('hen', 'to') : 1
('hemisphere', 'when') : 1
('helped', 'power') : 1
('help', 'restore') : 1
('helium', 'when') : 1
('helens', 'last') : 1
('helens', 'how') : 1
('held', 'on') : 1
('height', 'of') : 1
('heaviest', 'how') : 1
('hearts', 'does') : 1
('heart', 'transplant') : 1
('heart', 'rate') : 1
('healthy', 'adult') : 1
('headed', 'by') : 1
('head', 'injuries') : 1
('he', 'signed') : 1
('he', 'died') : 1
('he', 'climbed') : 1
('hawaiian', 'punch') : 1
('havlicek', 'member') : 1
('have', 'when') : 1
('have', 'there') : 1
('have', 'significant') : 1
('have', 'never') : 1
('have', 'major') : 1
('have', 'lottery') : 1
('have', 'lemon') : 1
('have', 'landed') : 1
('have', 'intercourse') : 1
('have', 'hiv') : 1
('have', 'during') : 1
('have', 'daily') : 1
('have', 'an') : 1
('hastings', 'when') : 1
('has', 'louie') : 1
('has', 'lobster') : 1
('has', 'll') : 1
('has', 'harold') : 1
('has', 'garth') : 1
('has', 'drew') : 1
('harvey', 'oswald') : 1
('harold', 'stassen') : 1
('harbor', 'attacked') : 1
('hara', 'what') : 1
('hara', 'how') : 1
('happen', 'when') : 1
('happen', 'how') : 1
('hands', 'does') : 1
('hands', 'before') : 1
('hamburger', 'cost') : 1
('hair', 'how') : 1
('had', 'been') : 1
('gutenberg', 'bibles') : 1
('guinea', 'what') : 1
('growth', 'in') : 1
('group', 'of') : 1
('group', 'leave') : 1
('group', 'for') : 1
('ground', 'were') : 1
('ground', 'hog') : 1
('gregorian', 'calendar') : 1
('great', 'white') : 1
('great', 'wall') : 1
('great', 'depression') : 1
('great', 'britain') : 1
('gravity', 'how') : 1
('grammys', 'did') : 1
('gram', 'how') : 1
('graffiti', 'when') : 1
('graces', 'the') : 1
('gourd', 'what') : 1
('gourd', 'society') : 1
('gould', 'law') : 1
('gould', 'had') : 1
('gothic', 'art') : 1
('golfers', 'association') : 1
('golfer', 'may') : 1
('golf', 'course') : 1
('gold', 'medal') : 1
('gold', 'coin') : 1
('gold', 'album') : 1
('going', 'to') : 1
('going', 'for') : 1
('gogh', '188') : 1
('goat', 'sport') : 1
('goat', 'population') : 1
('goals', 'scored') : 1
('goal', 'when') : 1
('go', 'up') : 1
('go', 'over') : 1
('go', 'off') : 1
('go', 'into') : 1
('glove', 'what') : 1
('glass', 'window') : 1
('glass', 'of') : 1
('give', 'up') : 1
('girl', 'can') : 1
('giraffe', 'how') : 1
('gin', 'rummy') : 1
('get', 'what') : 1
('get', 'to') : 1
('get', 'married') : 1
('get', 'how') : 1
('get', 'his') : 1
('get', 'from') : 1
('get', 'each') : 1
('get', 'daily') : 1
('get', 'coming') : 1
('get', 'by') : 1
('get', 'at') : 1
('gestation', 'what') : 1
('gestation', 'period') : 1
('germany', 'when') : 1
('germany', 'what') : 1
('germany', 'to') : 1
('germany', 'sign') : 1
('germany', 'in') : 1
('germany', 'get') : 1
('george', 'washington') : 1
('geological', 'time') : 1
('generals', 'were') : 1
('general', 'manuel') : 1
('gene', 'siskel') : 1
('gehrig', 'play') : 1
('gehrig', 'have') : 1
('ge', 'college') : 1
('gaza', 'strip') : 1
('gaulle', 'elected') : 1
('gates', 'home') : 1
('gate', 'in') : 1
('gate', 'erected') : 1
('gas', 'be') : 1
('garth', 'brooks') : 1
('garland', 'date') : 1
('garcia', 'former') : 1
('gandhi', 'assassinated') : 1
('games', 'played') : 1
('games', 'did') : 1
('games', 'are') : 1
('game', 'of') : 1
('game', 'around') : 1
('gallon', 'of') : 1
('galaxy', 'to') : 1
('galaxy', 'in') : 1
('g7', 'group') : 1
('furlongs', 'are') : 1
('fruit', 'juices') : 1
('frozen', 'when') : 1
('front', 'of') : 1
('front', 'how') : 1
('frommer', 'say') : 1
('from', 'tokyo') : 1
('from', 'their') : 1
('from', 'snakebite') : 1
('from', 'russia') : 1
('from', 'phoenix') : 1
('from', 'ny') : 1
('from', 'north') : 1
('from', 'moscow') : 1
('from', 'london') : 1
('from', 'in') : 1
('from', 'frankfurt') : 1
('from', 'earth') : 1
('from', 'crib') : 1
('from', 'cellulose') : 1
('from', 'california') : 1
('from', '1699172') : 1
('fresh', 'water') : 1
('french', 'revolutionaries') : 1
('french', 'how') : 1
('freedy', 'johnston') : 1
('freckles', 'does') : 1
('fraze', 'get') : 1
('franklin', 'roosevelt') : 1
('frankfurt', 'germany') : 1
('frankenstein', 'how') : 1
('francisco', 'fire') : 1
('frames', 'does') : 1
('fourth', 'position') : 1
('fourhanded', 'game') : 1
('four', 'star') : 1
('four', 'letters') : 1
('founded', 'where') : 1
('founded', 'what') : 1
('founded', 'in') : 1
('found', 'on') : 1
('fought', 'how') : 1
('fought', 'for') : 1
('fossils', 'take') : 1
('former', 'ambassador') : 1
('formed', 'when') : 1
('form', 'how') : 1
('forfeited', 'baseball') : 1
('forests', 'how') : 1
('forest', 'of') : 1
('forehand', 'how') : 1
('for', 'what') : 1
('for', 'walk') : 1
('for', 'typing') : 1
('for', 'tv') : 1
('for', 'tuberculosis') : 1
('for', 'these') : 1
('for', 'their') : 1
('for', 'spiderman') : 1
('for', 'shakespeare') : 1
('for', 'savings') : 1
('for', 'refusing') : 1
('for', 'psychiatric') : 1
('for', 'presidents') : 1
('for', 'new') : 1
('for', 'man') : 1
('for', 'male') : 1
('for', 'm3') : 1
('for', 'los') : 1
('for', 'it') : 1
('for', 'illegally') : 1
('for', 'eskimo') : 1
('for', 'drunken') : 1
('for', 'decade') : 1
('for', 'cooking') : 1
('for', 'child') : 1
('for', 'boilermaker') : 1
('for', 'beginning') : 1
('for', 'baking') : 1
('for', 'australian') : 1
('for', 'any') : 1
('for', 'american') : 1
('for', 'against') : 1
('for', 'abraham') : 1
('for', 'aaa') : 1
('for', '1983') : 1
('for', '15yearold') : 1
('fontaine', 'how') : 1
('follow', 'period') : 1
('follow', 'breaking') : 1
('fly', 'when') : 1
('fly', 'live') : 1
('fly', 'have') : 1
('flush', 'toilet') : 1
('flow', 'each') : 1
('flourish', 'what') : 1
('flourish', 'how') : 1
('florida', 'how') : 1
('florida', 'admitted') : 1
('floor', 'of') : 1
('flood', 'how') : 1
('flight', 'what') : 1
('flight', 'how') : 1
('flight', '103') : 1
('flies', 'live') : 1
('flew', 'into') : 1
('flea', 'have') : 1
('flavors', 'of') : 1
('flavors', 'does') : 1
('fivezone', 'archery') : 1
('fiveteam', 'roundrobin') : 1
('fivepin', 'bowling') : 1
('fitzgerald', 'sink') : 1
('fit', 'into') : 1
('fit', 'in') : 1
('fish', 'first') : 1
('first', 'woman') : 1
('first', 'wall') : 1
('first', 'successful') : 1
('first', 'steel') : 1
('first', 'stained') : 1
('first', 'reach') : 1
('first', 'railroad') : 1
('first', 'practical') : 1
('first', 'nuclear') : 1
('first', 'land') : 1
('first', 'issue') : 1
('first', 'introduced') : 1
('first', 'have') : 1
('first', 'go') : 1
('first', 'flush') : 1
('first', 'contract') : 1
('first', 'concrete') : 1
('first', 'believed') : 1
('first', 'begin') : 1
('first', 'baseman') : 1
('first', 'automobile') : 1
('first', 'appear') : 1
('first', 'american') : 1
('first', 'album') : 1
('firm', 'had') : 1
('fire', 'what') : 1
('fire', 'how') : 1
('fingers', 'are') : 1
('fine', 'for') : 1
('find', 'this') : 1
('find', 'out') : 1
('find', 'livingstone') : 1
('films', 'did') : 1
('films', 'are') : 1
('film', 'jaws') : 1
('film', 'have') : 1
('fiji', 'have') : 1
('fig', 'newtons') : 1
('fidelis', 'how') : 1
('fiddlers', 'did') : 1
('festival', 'in') : 1
('festival', 'held') : 1
('fertile', 'how') : 1
('ferret', 'live') : 1
('fermont', 'last') : 1
('fergie', 'take') : 1
('female', 'have') : 1
('female', 'goat') : 1
('feet', 'of') : 1
('feet', 'more') : 1
('feet', 'long') : 1
('feet', 'how') : 1
('feet', 'high') : 1
('feet', 'are') : 1
('feed', 'your') : 1
('federal', 'minimum') : 1
('fatal', 'car') : 1
('fastest', 'car') : 1
('fast', 'must') : 1
('fast', 'does') : 1
('fast', 'do') : 1
('fast', 'can') : 1
('fare', 'cost') : 1
('far', 'out') : 1
('far', 'do') : 1
('far', 'away') : 1
('family', 'could') : 1
('falls', 'every') : 1
('fall', 'on') : 1
('falklands', 'how') : 1
('falklands', 'after') : 1
('fahrenheit', 'equivalent') : 1
('face', 'how') : 1
('faber', 'mongol') : 1
('eye', 'take') : 1
('eye', 'see') : 1
('exposition', 'depicted') : 1
('export', 'coffee') : 1
('expectancy', 'during') : 1
('exercise', 'on') : 1
('exercise', 'at') : 1
('executed', 'in') : 1
('executed', 'for') : 1
('exdictator', 'marcos') : 1
('excluded', 'from') : 1
('excellence', 'from') : 1
('every', 'second') : 1
('every', 'day') : 1
('every', '10') : 1
('everest', 'what') : 1
('ever', 'made') : 1
('events', 'make') : 1
('evaporate', 'what') : 1
('europe', 'in') : 1
('etched', 'on') : 1
('estonia', 'sank') : 1
('estimated', 'total') : 1
('established', 'when') : 1
('established', 'how') : 1
('establish', 'diplomatic') : 1
('eskimo', 'people') : 1
('escape', 'earth') : 1
('eruption', 'when') : 1
('eruption', 'how') : 1
('ers', 'won') : 1
('erected', 'when') : 1
('erected', 'what') : 1
('erected', 'how') : 1
('equivalent', 'of') : 1
('equinox', 'how') : 1
('equals', 'an') : 1
('equal', 'what') : 1
('equal', 'sides') : 1
('equal', 'pound') : 1
('equal', 'angles') : 1
('entire', 'appalachian') : 1
('enterprise', 'to') : 1
('enter', 'in') : 1
('entebbe', 'raid') : 1
('enrolled', 'at') : 1
('enough', 'to') : 1
('englishmen', 'weigh') : 1
('england', 'when') : 1
('england', 'to') : 1
('england', 'and') : 1
('engines', 'does') : 1
('engine', 'developed') : 1
('energy', 'of') : 1
('energy', 'is') : 1
('ended', 'how') : 1
('endangered', 'species') : 1
('end', 'of') : 1
('end', 'in') : 1
('end', 'how') : 1
('encyclopedia', 'published') : 1
('employ', 'in') : 1
('empire', 'state') : 1
('empire', 'on') : 1
('emperors', 'were') : 1
('emperor', 'hirohito') : 1
('emmigrate', 'each') : 1
('eleven', 'who') : 1
('eleven', 'what') : 1
('elevators', 'do') : 1
('elephants', 'are') : 1
('elephant', 'when') : 1
('elephant', 'what') : 1
('elephant', 'how') : 1
('elements', 'are') : 1
('electricity', 'does') : 1
('electoral', 'votes') : 1
('elected', 'president') : 1
('elect', 'its') : 1
