the 3744
('businesses', 'are') 2
('business', 'when') 2
('business', 'and') 2
('built', 'the') 2
('built', 'in') 2
('built', 'by') 2
('building', 'the') 2
('build', 'their') 2
('bug', 'what') 2
('buffalo', 'wings') 2
('buffalo', 'bill') 2
('brown', 'the') 2
('british', 'tv') 2
('bridge', 'was') 2
('breed', 'of') 2
('breakfast', 'cereal') 2
('brazil', 'what') 2
('brave', 'new') 2
('brandenburg', 'gate') 2
('brain', 'what') 2
('boy', 'scouts') 2
('boy', 'or') 2
('boxer', 'was') 2
('bowling', 'what') 2
('bowl', 'is') 2
('bowl', 'game') 2
('bounty', 'mutiny') 2
('bottom', 'of') 2
('bottle', 'of') 2
('born', 'on') 2
('border', 'between') 2
('boosters', 'what') 2
('books', 'of') 2
('book', 'what') 2
('book', 'was') 2
('book', 'the') 2
('book', 'how') 2
('book', 'features') 2
('bones', 'are') 2
('bone', 'marrow') 2
('bond', 'like') 2
('body', 'who') 2
('body', 'to') 2
('board', 'game') 2
('blood', 'to') 2
('blackandwhite', '1cent') 2
('black', 'what') 2
('black', 'virgin') 2
('black', 'label') 2
('black', 'hills') 2
('birthplace', 'what') 2
('birds', 'in') 2
('bible', 'has') 2
('between', 'college') 2
('between', 'classical') 2
('better', 'known') 2
('bette', 'davis') 2
('bestseller', 'of') 2
('best', 'selling') 2
('benefits', 'of') 2
('ben', 'casey') 2
('being', 'done') 2
('beginning', 'of') 2
('begin', 'in') 2
('been', 'the') 2
('been', 'recorded') 2
('been', 'dubbed') 2
('becoming', 'an') 2
('become', 'prime') 2
('become', 'popular') 2
('become', 'an') 2
('because', 'what') 2
('because', 'he') 2
('became', 'president') 2
('became', 'popular') 2
('beaver', 'life') 2
('beat', 'em') 2
('beanie', 'baby') 2
('beak', 'and') 2
('be', 'worth') 2
('be', 'what') 2
('be', 'used') 2
('be', 'set') 2
('be', 'produced') 2
('be', 'on') 2
('battles', 'at') 2
('battery', 'what') 2
('bastille', 'day') 2
('based', 'what') 2
('based', 'on') 2
('based', 'in') 2
('baseball', 'pitcher') 2
('bars', 'what') 2
('barbados', 'what') 2
('band', 'which') 2
('band', 'the') 2
('baby', 'what') 2
('baby', 'was') 2
('average', 'time') 2
('average', 'salary') 2
('average', 'life') 2
('average', 'how') 2
('average', 'daycare') 2
('average', 'cost') 2
('average', 'age') 2
('australia', 'what') 2
('attractions', 'in') 2
('attend', 'the') 2
('attempts', 'to') 2
('attack', 'on') 2
('atlantic', 'ocean') 2
('at', 'your') 2
('at', 'what') 2
('at', 'parrot') 2
('at', 'his') 2
('at', 'christmas') 2
('at', 'birth') 2
('assassinated', 'in') 2
('assassinated', 'by') 2
('asked', 'the') 2
('ask', 'the') 2
('asia', 'what') 2
('asia', 'and') 2
('as', 'real') 2
('as', 'its') 2
('as', 'it') 2
('as', 'he') 2
('artist', 'painted') 2
('artist', 'maurizio') 2
('articles', 'of') 2
('art', 'of') 2
('army', 'sergeant') 2
('area', 'what') 2
('are', 'maidrites') 2
('are', 'made') 2
('are', 'linked') 2
('are', 'known') 2
('are', 'found') 2
('are', 'dealt') 2
('are', 'celebrated') 2
('architecture', 'flourish') 2
('approximately', 'how') 2
('appears', 'on') 2
('appeared', 'on') 2
('appearance', 'what') 2
('anthony', 'mean') 2
('answerscom', 'what') 2
('another', 'word') 2
('another', 'what') 2
('anniversary', 'in') 2
('animals', 'what') 2
('animal', 'was') 2
('animal', 'is') 2
('anglican', 'church') 2
('andy', 'capp') 2
('andrew', 'and') 2
('and', 'who') 2
('and', 'where') 2
('and', 'western') 2
('and', 'tv') 2
('and', 'sullivan') 2
('and', 'seven') 2
('and', 'peanut') 2
('and', 'not') 2
('and', 'mother') 2
('and', 'mexico') 2
('and', 'memphis') 2
('and', 'mean') 2
('and', 'jack') 2
('and', 'its') 2
('and', 'his') 2
('and', 'editor') 2
('and', 'around') 2
('and', 'architecture') 2
('and', '1983') 2
('ancient', 'romans') 2
('an', 'organism') 2
('an', 'office') 2
('an', 'elected') 2
('an', 'alphabetical') 2
('an', 'adult') 2
('an', 'abbreviation') 2
('among', 'world') 2
('american', 'revolution') 2
('american', 'general') 2
('american', 'dollar') 2
('american', 'country') 2
('american', 'countries') 2
('american', 'colonists') 2
('america', 'who') 2
('america', 'is') 2
('ambassador', 'to') 2
('always', 'after') 2
('also', 'called') 2
('alphabetical', 'list') 2
('alphabet', 'is') 2
('along', 'the') 2
('all', 'in') 2
('alaska', 'what') 2
('al', 'capone') 2
('airports', 'what') 2
('airport', 'serve') 2
('airport', 'how') 2
('air', 'outside') 2
('air', 'how') 2
('aids', 'what') 2
('aids', 'how') 2
('agree', 'to') 2
('after', 'yogi') 2
('after', 'world') 2
('after', 'his') 2
('african', 'country') 2
('africa', 'what') 2
('advertises', 'for') 2
('adult', 'what') 2
('adopted', 'son') 2
('address', 'for') 2
('add', 'to') 2
('actress', 'was') 2
('actor', 'and') 2
('active', 'volcano') 2
('acted', 'as') 2
('act', 'what') 2
('act', 'of') 2
('acne', 'what') 2
('acid', 'for') 2
('academy', 'awards') 2
('academy', 'award') 2
('about', 'sioux') 2
('900', '740tree') 2
('455yard', 'golf') 2
('27', '1937') 2
('25', 'people') 2
('1cent', 'stamp') 2
('1999', 'what') 2
('1998', 'what') 2
('1993', 'what') 2
('1992', 'what') 2
('1983', 'when') 2
('1981', 'what') 2
('1979', 'what') 2
('1978', 'what') 2
('1975', 'what') 2
('1972', 'what') 2
('1968', 'what') 2
('1965', 'and') 2
('1962', 'what') 2
('1952', 'what') 2
('1948', 'what') 2
('1939', 'how') 2
('1936', 'summer') 2
('1929', 'what') 2
('1853', 'what') 2
('1847', 'what') 2
('18', '1779') 2
('1797185', 'what') 2
('16th', 'century') 2
('16', 'oz') 2
('zorro', 'ride') 1
('zoonose', 'diseases') 1
('zoological', 'term') 1
('zoo', 'in') 1
('zones', 'with') 1
('zones', 'are') 1
('zolotow', 'is') 1
('zodiacal', 'symbol') 1
('zodiacal', 'sign') 1
('zodiac', 'sign') 1
('zitoni', 'and') 1
('zipper', 'invented') 1
('zip', 'stand') 1
('zip', 'codes') 1
('zionism', 'what') 1
('zimbabwe', 'what') 1
('zeros', 'are') 1
('zero', 'of') 1
('zero', 'degrees') 1
('zeppelin', 'release') 1
('zeppelin', 'name') 1
('zeppelin', 'band') 1
('zeppelin', 'about') 1
('zenger', 'play') 1
('zebulon', 'pike') 1
('zebras', 'most') 1
('zealand', 'what') 1
('zealand', 'excluded') 1
('zatanna', 'perform') 1
('zapper', 'work') 1
('zadora', 'millionaire') 1
('yukon', 'river') 1
('yukon', 'lead') 1
('yugoslavians', 'know') 1
('yoyos', 'which') 1
('youth', 'in') 1
('yousuf', 'karsh') 1
('your', 'warp') 1
('your', 'system') 1
('your', 'skull') 1
('your', 'puppy') 1
('your', 'pleasure') 1
('your', 'parents') 1
('your', 'mouth') 1
('your', 'mouse') 1
('your', 'lips') 1
('your', 'life') 1
('your', 'iq') 1
('your', 'hair') 1
('your', 'grocer') 1
('your', 'fun') 1
('your', 'fingertips') 1
('your', 'finger') 1
('your', 'favorite') 1
('your', 'face') 1
('your', 'dollar') 1
('your', 'database') 1
('your', 'corpus') 1
('your', 'chin') 1
('your', 'chevrolet') 1
('your', 'cheeks') 1
('your', 'center') 1
('your', 'birthstone') 1
('your', 'bic') 1
('your', 'best') 1
('younis', 'hijacked') 1
('younis', 'hijack') 1
('younis', 'convicted') 1
('younis', 'commit') 1
('youngsters', 'who') 1
('youngsters', 'saved') 1
('youngman', 'claim') 1
('youngest', 'of') 1
('youngest', 'age') 1
('younger', 'had') 1
('young', 'women') 1
('young', 'have') 1
('young', 'fox') 1
('yougurt', 'company') 1
('you', 'yell') 1
('you', 'woo') 1
('you', 'what') 1
('you', 'volley') 1
('you', 'visiting') 1
('you', 'turn') 1
('you', 'throw') 1
('you', 'think') 1
('you', 'the') 1
('you', 'taste') 1
('you', 'take') 1
('you', 'suffer') 1
('you', 'solve') 1
('you', 'shoot') 1
('you', 'shag') 1
('you', 'send') 1
('you', 'select') 1
('you', 'ride') 1
('you', 'rent') 1
('you', 'remove') 1
('you', 'reference') 1
('you', 'recognize') 1
('you', 'reach') 1
('you', 're') 1
('you', 'put') 1
('you', 'pronounce') 1
('you', 'prevent') 1
('you', 'plant') 1
('you', 'only') 1
('you', 'onepound') 1
('you', 'not') 1
('you', 'name') 1
('you', 'measure') 1
('you', 'match') 1
('you', 'love') 1
('you', 'look') 1
('you', 'll') 1
('you', 'like') 1
('you', 'land') 1
('you', 'know') 1
('you', 'isn') 1
('you', 'identify') 1
('you', 'hit') 1
('you', 'hearing') 1
('you', 'hear') 1
('you', 'haven') 1
('you', 'handle') 1
('you', 'guys') 1
('you', 'for') 1
('you', 'fix') 1
('you', 'feed') 1
('you', 'exterminate') 1
('you', 'expect') 1
('you', 'dunk') 1
('you', 'donate') 1
('you', 'don') 1
('you', 'define') 1
('you', 'could') 1
('you', 'correctly') 1
('you', 'convert') 1
('you', 'contact') 1
('you', 'concoct') 1
('you', 'caught') 1
('you', 'catch') 1
('you', 'calculate') 1
('you', 'buy') 1
('you', 'build') 1
('you', 'box') 1
('you', 'born') 1
('you', 'boil') 1
('you', 'blush') 1
('you', 'blind') 1
('you', 'believe') 1
('you', 'address') 1
('you', 'add') 1
('yorktown', 'in') 1
('yorkstyle', 'and') 1
('york', 'yiddish') 1
('york', 'world') 1
('york', 'who') 1
('york', 'titans') 1
('york', 'times') 1
('york', 'this') 1
('york', 'stock') 1
('york', 'state') 1
('york', 'knicks') 1
('york', 'how') 1
('york', 'and') 1
('yoohoo', 'settle') 1
('yom', 'kippur') 1
('yohimbine', 'what') 1
('yogurt', 'what') 1
('yield', 'to') 1
('yiddish', 'theater') 1
('yet', 'to') 1
('yet', 'begun') 1
('yesterdays', 'what') 1
('yes', 'can') 1
('yemen', 'reunified') 1
('yellowstone', 'national') 1
('yellow', 'what') 1
('yellow', 'transparent') 1
('yellow', 'paint') 1
('yellow', 'dwarf') 1
('yellow', 'and') 1
('yell', 'to') 1
('yeat', 'poem') 1
('years', 'who') 1
('years', 'war') 1
('years', 'traveling') 1
('years', 'six') 1
('years', 'old') 1
('years', 'name') 1
('years', 'make') 1
('years', 'is') 1
('years', 'in') 1
('years', 'do') 1
('years', 'but') 1
('years', 'before') 1
('years', '16421649') 1
('yearold', 'male') 1
('yearly', 'what') 1
('year', 'why') 1
('year', 'were') 1
('year', 'remembered') 1
('year', 'of') 1
('year', 'normal') 1
('year', 'he') 1
('year', 'has') 1
('year', 'get') 1
('year', 'first') 1
('year', 'does') 1
('year', 'do') 1
('year', 'beanie') 1
('year', 'allowed') 1
('year', '191') 1
('ybarra', 'from') 1
('yaroslavl', 'from') 1
('yards', 'how') 1
('yards', 'are') 1
('yankees', 'who') 1
('yankees', 'what') 1
('yankees', 'in') 1
('yankee', 'was') 1
('yankee', 'pitchers') 1
('yankee', 'frequent') 1
('yank', 'fight') 1
('yale', 'lock') 1
('yakutsk', 'and') 1
('yahoocom', 'who') 1
('yahoo', 'for') 1
('yachts', 'how') 1
('yacht', 'what') 1
('ya', 'looove') 1
('xv', 'where') 1
('xoxoxox', 'who') 1
('xman', 'to') 1
('wyoming', 'what') 1
('wyoming', 'how') 1
('wwwquestionscom', 'going') 1
('wwwanswerscom', 'have') 1
('www', 'what') 1
('wwi', 'called') 1
('wwf', 'wrestler') 1
('wu', 'dialect') 1
('wrote', 'unsafe') 1
('wrote', 'sons') 1
('wrote', 'sexual') 1
('wrote', 'nn') 1
('wrote', 'much') 1
('wrote', 'hamlet') 1
('wrote', 'fourvolume') 1
('wrote', 'dubliners') 1
('wrote', 'brave') 1
('wrote', 'book') 1
('written', 'under') 1
('written', 'exclusively') 1
('written', 'draft') 1
('written', 'book') 1
('writing', 'what') 1
('writing', 'the') 1
('writing', 'opera') 1
('writing', 'how') 1
('writing', 'for') 1
('writers', 'for') 1
('writerjournalist', 'made') 1
('writer', 'warned') 1
('writer', 'said') 1
('writer', 'ross') 1
('writer', 'penned') 1
('writer', 'jeff') 1
('writer', 'is') 1
('writer', 'how') 1
('writer', 'had') 1
('write', 'ulysses') 1
('write', 'to') 1
('write', 'standard') 1
('write', 'paper') 1
('write', 'mla') 1
('write', 'history') 1
('write', 'for') 1
('write', 'correct') 1
('write', 'bullfighting') 1
('write', 'brave') 1
('write', 'book') 1
('write', 'and') 1
('write', 'about') 1
('writ', 'of') 1
('wrist', 'syndrome') 1
('wrist', 'reading') 1
('wrestling', 'star') 1
('wrestler', 'rick') 1
('wrestler', 'johnny') 1
('wreckage', 'of') 1
('wreaks', 'havoc') 1
('wreaked', 'havoc') 1
('wrath', 'what') 1
('wrath', 'from') 1
('wrap', 'made') 1
('wound', 'up') 1
('would', 'swap') 1
('would', 'someone') 1
('would', 'receive') 1
('would', 'provide') 1
('would', 'one') 1
('would', 'not') 1
('would', 'make') 1
('would', 'happen') 1
('would', 'find') 1
('would', 'do') 1
('would', 'begin') 1
('would', 'be') 1
('worth', 'why') 1
('worth', 'when') 1
('worth', 'seeing') 1
('worth', 'pounds') 1
('worst', 'us') 1
('worst', 'hurricane') 1
('worst', 'finish') 1
('worms', 'where') 1
('worms', 'what') 1
('worm', 'in') 1
('worldwide', 'is') 1
('worlds', 'leading') 1
('worlds', 'in') 1
('worlds', 'how') 1
('world', 'without') 1
('world', 'wide') 1
('world', 'why') 1
('world', 'was') 1
('world', 'tornados') 1
('world', 'to') 1
('world', 'three') 1
('world', 'tea') 1
('world', 'speak') 1
('world', 'smallest') 1
('world', 'religions') 1
('world', 'record') 1
('world', 'population') 1
('world', 'plant') 1
('world', 'on') 1
('world', 'oldest') 1
('world', 'no1') 1
('world', 'name') 1
('world', 'longestlived') 1
('world', 'know') 1
('world', 'historically') 1
('world', 'heavyweight') 1
('world', 'grand') 1
('world', 'fresh') 1
('world', 'four') 1
('world', 'enter') 1
('world', 'diamonds') 1
('world', 'country') 1
('world', 'considering') 1
('world', 'come') 1
('world', 'colonists') 1
('world', 'colin') 1
('world', 'championship') 1
('world', 'center') 1
('world', 'birds') 1
('world', 'best') 1
('world', 'bank') 1
('world', 'atlas') 1
('world', 'at') 1
('world', 'as') 1
('world', 'and') 1
('world', 'amateur') 1
('working', 'title') 1
('working', 'on') 1
('working', 'in') 1
('working', 'as') 1
('workers', 'what') 1
('worked', 'with') 1
('worked', 'ranch') 1
('worked', 'on') 1
('worked', 'in') 1
('work', 'the') 1
('work', 'soccer') 1
('work', 'on') 1
('work', 'inside') 1
('work', 'in') 1
('work', 'does') 1
('work', 'by') 1
('work', 'and') 1
('work', 'after') 1
('wordsworth', 'what') 1
('words', 'where') 1
('words', 'that') 1
('words', 'spoken') 1
('words', 'on') 1
('words', 'of') 1
('words', 'in') 1
('words', 'follow') 1
('words', 'are') 1
('word', 'within') 1
('word', 'whose') 1
('word', 'who') 1
('word', 'where') 1
('word', 'trigonometry') 1
('word', 'to') 1
('word', 'terrorism') 1
('word', 'teddy') 1
('word', 'tampon') 1
('word', 'syzygy') 1
('word', 'sideburns') 1
('word', 'processor') 1
('word', 'posh') 1
('word', 'polis') 1
('word', 'pallbearer') 1
('word', 'ozymandias') 1
('word', 'opera') 1
('word', 'occurs') 1
('word', 'news') 1
('word', 'nevermind') 1
('word', 'mushroom') 1
('word', 'mind') 1
('word', 'meta') 1
('word', 'marijuana') 1
('word', 'magic') 1
('word', 'laser') 1
('word', 'jj') 1
('word', 'has') 1
('word', 'contains') 1
('word', 'comes') 1
('word', 'camaro') 1
('word', 'caliente') 1
('word', 'attic') 1
('word', 'assassinate') 1
('word', 'amen') 1
('word', 'affiant') 1
('word', 'abbreviation') 1
('wop', 'where') 1
('woody', 'allen') 1
('woodward', 'describe') 1
('woodstock', 'take') 1
('woods', 'who') 1
('woodpusher', 'play') 1
('woodpeckers', 'how') 1
('woodpecker', 'niece') 1
('woodpecker', 'cartoon') 1
('wood', 'where') 1
('wood', 'in') 1
('woo', 'in') 1
('wonlost', 'record') 1
('wonderland', 'who') 1
('wonderland', 'what') 1
('wonderbra', 'what') 1
('wonder', 'who') 1
('wonder', 'when') 1
('wonder', 'horse') 1
('won', 'world') 1
('won', 'what') 1
('won', 'tell') 1
('won', 'seat') 1
('won', 'oscars') 1
('won', 'its') 1
('won', 'frank') 1
('won', '17') 1
('women', 'world') 1
('women', 'what') 1
('women', 'suffrage') 1
('women', 'serve') 1
('women', 'pilots') 1
('women', 'gave') 1
('woman', 'was') 1
('woman', 'want') 1
('woman', 'president') 1
('woman', 'pitcher') 1
('woman', 'most') 1
('woman', 'have') 1
('woman', 'has') 1
('woman', 'golfer') 1
('woman', 'get') 1
('woman', 'executed') 1
('wolverine', 'habits') 1
('wolfsheim', 'supposed') 1
('wolfman', 'jack') 1
('wolfe', 'the') 1
('wolfe', 'raise') 1
('wolfe', 'favorite') 1
('wolfe', 'book') 1
('woke', 'what') 1
('wladyslaw', 'konopka') 1
('wizard', 'of') 1
('wiz', 'where') 1
('wives', 'did') 1
('wives', 'and') 1
('wittenberg', 'what') 1
('witnesses', 'to') 1
('witness', 'at') 1
('without', 'using') 1
('without', 'success') 1
('without', 'owning') 1
('without', 'harness') 1
('without', 'food') 1
('without', 'face') 1
('without', 'brain') 1
('within', 'us') 1
('within', 'my') 1
('with', 'you') 1
('with', 'women') 1
('with', 'wine') 1
('with', 'white') 1
('with', 'whisky') 1
('with', 'while') 1
('with', 'which') 1
('with', 'when') 1
('with', 'warm') 1
('with', 'veal') 1
('with', 'tweezers') 1
('with', 'truck') 1
('with', 'tony') 1
('with', 'thine') 1
('with', 'them') 1
('with', 'symptoms') 1
('with', 'such') 1
('with', 'sides') 1
('with', 'secret') 1
('with', 'second') 1
('with', 'saying') 1
('with', 'russian') 1
('with', 'rotary') 1
('with', 'roger') 1
('with', 'racism') 1
('with', 'presidents') 1
('with', 'polio') 1
('with', 'peanuts') 1
('with', 'patricia') 1
('with', 'motown') 1
('with', 'more') 1
('with', 'michael') 1
('with', 'marriage') 1
('with', 'maltese') 1
('with', 'los') 1
('with', 'large') 1
('with', 'lack') 1
('with', 'julie') 1
('with', 'john') 1
('with', 'japan') 1
('with', 'its') 1
('with', 'it') 1
('with', 'isadora') 1
('with', 'her') 1
('with', 'grilled') 1
('with', 'gene') 1
('with', 'fred') 1
('with', 'footwear') 1
('with', 'five') 1
('with', 'fingers') 1
('with', 'famed') 1
('with', 'crows') 1
('with', 'crisscrosses') 1
('with', 'computer') 1
('with', 'cold') 1
('with', 'club') 1
('with', 'chicken') 1
('with', 'charlie') 1
('with', 'castro') 1
('with', 'carpenter') 1
('with', 'arnold') 1
('with', 'andy') 1
('with', 'aids') 1
('with', 'actress') 1
('with', 'aaron') 1
('with', '755') 1
('with', '23') 1
('with', '12yearold') 1
('with', '11') 1
('witches', 'make') 1
('witch', 'what') 1
('witch', 'is') 1
('witch', 'hazel') 1
('witch', 'called') 1
('wished', 'she') 1
('wise', 'to') 1
('wise', 'in') 1
('wisconsin', 'badgers') 1
('wiper', 'mechanism') 1
('winters', 'every') 1
('winter', 'where') 1
('winter', 'wheat') 1
('winter', 'months') 1
('winter', 'are') 1
('winston', 'churchill') 1
('winslow', 'homer') 1
('wins', 'prize') 1
('winning', 'super') 1
('winners', 'of') 1
('winner', 'in') 1
('winkie', 'run') 1
('winkerbean', 'how') 1
('wingspan', 'of') 1
('wings', 'what') 1
('wings', 'that') 1
('wings', 'in') 1
('wings', 'come') 1
('wing', 'fear') 1
('wines', 'how') 1
('wines', 'come') 1
('wine', 'who') 1
('wine', 'were') 1
('wine', 'to') 1
('wine', 'stains') 1
('wine', 'spumante') 1
('wine', 'should') 1
('wine', 'how') 1
('wine', 'and') 1
('windsor', 'how') 1
('windshield', 'wiper') 1
('winds', 'in') 1
('windows', 'such') 1
('windows', 'software') 1
('windows', 'owe') 1
('windows', '95') 1
('window', 'made') 1
('windmills', 'work') 1
('wind', 'why') 1
('wind', 'is') 1
('wind', 'and') 1
('win', 'who') 1
('win', 'three') 1
('win', 'rah') 1
('win', 'presidency') 1
('win', 'paradise') 1
('win', 'in') 1
('win', 'an') 1
('wimbledon', 'what') 1
('wilson', 'was') 1
('wilson', 'served') 1
('wilson', 'president') 1
('willy', 'created') 1
('willy', 'brandt') 1
('wills', 'name') 1
('willin', 'to') 1
('willie', 'winkie') 1
('willie', 'through') 1
('williams', 'who') 1
('williams', 'play') 1
('williams', 'in') 1
('williams', 'do') 1
('williams', 'and') 1
('william', 'wordsworth') 1
('william', 'sydney') 1
('william', 'styron') 1
('william', 'sound') 1
('william', 'randolph') 1
('william', 'mckinley') 1
('william', 'makepeace') 1
('william', 'horlick') 1
('william', 'henry') 1
('william', 'cody') 1
('william', 'brodie') 1
('william', 'booth') 1
('william', 'bendix') 1
('william', 'beers') 1
('will', 'you') 1
('will', 'what') 1
('will', 'tell') 1
('will', 'taste') 1
('will', 'rogers') 1
('will', 'kid') 1
('will', 'jean') 1
('will', 'hit') 1
('will', 'help') 1
('will', 'happen') 1
('will', 'gas') 1
('will', 'cost') 1
('will', 'compass') 1
('will', 'bloom') 1
('will', 'bee') 1
('will', 'be') 1
('will', 'and') 1
('wilkes', 'plantation') 1
('wilhelm', 'ludwig') 1
('wile', 'coyote') 1
('wildlife', 'and') 1
('wilding', 'what') 1
('wilderness', 'value') 1
('wilder', 'what') 1
('wild', 'turkey') 1
('wild', 'bunch') 1
('wild', 'bull') 1
('wild', 'and') 1
('wilbur', 'reed') 1
('wiggins', 'and') 1
('wife', 'who') 1
('wife', 'is') 1
('wife', 'catherine') 1
('wiener', 'schnitzel') 1
('wielded', 'her') 1
('widmark', 'saying') 1
('widelyused', 'languages') 1
('widely', 'cultivated') 1
('wide', 'web') 1
('wide', 'valley') 1
('wide', 'is') 1
('wicket', 'what') 1
('wick', 'musician') 1
('why', 'shouldn') 1
('why', 'should') 1
('why', 'doesn') 1
('why', 'didn') 1
('whose', 'video') 1
('whose', 'special') 1
('whose', 'song') 1
('whose', 'singing') 1
('whose', 'old') 1
('whose', 'literal') 1
('whose', 'letters') 1
('whose', 'kidnaping') 1
('whose', 'image') 1
('whose', 'husbands') 1
('whose', 'funeral') 1
('whose', 'first') 1
('whose', 'face') 1
('whose', 'cupboard') 1
('whose', 'cover') 1
('whose', 'biography') 1
('whose', 'autobiography') 1
('whose', 'acceptance') 1
('whorehouse', 'before') 1
('whom', 'shia') 1
('whom', 'she') 1
('whom', 'he') 1
('whom', 'does') 1
('whom', 'by') 1
('whole', 'new') 1
('whole', 'milk') 1
('whoever', 'finds') 1
('who', 'watch') 1
('who', 'turned') 1
('who', 'tried') 1
('who', 'tramped') 1
('who', 'told') 1
('who', 'thought') 1
('who', 'taught') 1
('who', 'sued') 1
('who', 'succeeded') 1
('who', 'stopped') 1
('who', 'stole') 1
('who', 'started') 1
('who', 'spoke') 1
('who', 'sought') 1
('who', 'signed') 1
('who', 'should') 1
('who', 'shoplifts') 1
('who', 'shared') 1
('who', 'sent') 1
('who', 'sells') 1
('who', 'seized') 1
('who', 'says') 1
('who', 'runs') 1
('who', 'retired') 1
('who', 'reports') 1
('who', 'replies') 1
('who', 'replaced') 1
('who', 'released') 1
('who', 'recorded') 1
('who', 'received') 1
('who', 'pulls') 1
('who', 'provides') 1
('who', 'protects') 1
('who', 'produces') 1
('who', 'penned') 1
('who', 'patented') 1
('who', 'murdered') 1
('who', 'moderated') 1
('who', 'mistakenly') 1
('who', 'markets') 1
('who', 'manufactures') 1
('who', 'loved') 1
('who', 'lived') 1
('who', 'like') 1
('who', 'liberated') 1
('who', 'know') 1
('who', 'kept') 1
('who', 'ignores') 1
('who', 'held') 1
('who', 'headed') 1
('who', 'hates') 1
('who', 'hate') 1
('who', 'had') 1
('who', 'graced') 1
('who', 'gained') 1
('who', 'found') 1
('who', 'fought') 1
('who', 'formed') 1
('who', 'forged') 1
('who', 'first') 1
('who', 'fired') 1
('who', 'famously') 1
('who', 'established') 1
('who', 'else') 1
('who', 'earns') 1
('who', 'domesticated') 1
('who', 'do') 1
('who', 'designed') 1
('who', 'delivered') 1
('who', 'danced') 1
('who', 'costarred') 1
('who', 'comprised') 1
('who', 'commanded') 1
('who', 'coming') 1
('who', 'coined') 1
('who', 'claims') 1
('who', 'came') 1
('who', 'burst') 1
('who', 'betrayed') 1
('who', 'bestowed') 1
('who', 'becomes') 1
('who', 'banned') 1
('who', 'baby') 1
('who', 'awarded') 1
('who', 'appointed') 1
('who', 'appear') 1
('who', 'also') 1
('who', 'advised') 1
('who', 'accompanied') 1
('whitetail', 'deer') 1
('white', 'wine') 1
('white', 'trader') 1
('white', 'shark') 1
('white', 'rum') 1
('white', 'nile') 1
('white', 'magic') 1
('white', 'lines') 1
('white', 'fang') 1
('white', 'chocolate') 1
('white', 'and') 1
('whist', 'who') 1
('whisky', 'is') 1
('whisky', 'and') 1
('whiskers', 'does') 1
('whip', 'what') 1
('whip', 'under') 1
('while', 'what') 1
('while', 'using') 1
('while', 'tolling') 1
('while', 'richard') 1
('while', 'painting') 1
('while', 'jogging') 1
('while', 'experimenting') 1
('while', 'dating') 1
('while', 'baking') 1
('while', 'armstrong') 1
('which', 'woodrow') 1
('which', 'wind') 1
('which', 'way') 1
('which', 'was') 1
('which', 'vietnamese') 1
('which', 'ventura') 1
('which', 'us') 1
('which', 'thrilled') 1
('which', 'the') 1
('which', 'tennessee') 1
('which', 'team') 1
('which', 'state') 1
('which', 'sport') 1
('which', 'rockefeller') 1
('which', 'results') 1
('which', 'radio') 1
('which', 'produces') 1
('which', 'presidents') 1
('which', 'organization') 1
('which', 'operating') 1
('which', 'opened') 1
('which', 'oil') 1
('which', 'nba') 1
('which', 'nadia') 1
('which', 'mosquito') 1
('which', 'merchant') 1
('which', 'mayonnaise') 1
('which', 'maurizio') 1
('which', 'mammal') 1
('which', 'major') 1
('which', 'magazine') 1
('which', 'leg') 1
('which', 'latin') 1
('which', 'large') 1
('which', 'language') 1
('which', 'king') 1
('which', 'killer') 1
('which', 'jude') 1
('which', 'jesse') 1
('which', 'japanese') 1
('which', 'instrument') 1
('which', 'honecker') 1
('which', 'hitler') 1
('which', 'high') 1
('which', 'he') 1
('which', 'hawaiian') 1
('which', 'hair') 1
('which', 'glamorous') 1
('which', 'german') 1
('which', 'gender') 1
('which', 'former') 1
('which', 'followed') 1
('which', 'flight') 1
('which', 'film') 1
('which', 'ear') 1
('which', 'drug') 1
('which', 'doonesbury') 1
('which', 'dates') 1
('which', 'date') 1
('which', 'continent') 1
('which', 'contains') 1
('which', 'condiment') 1
('which', 'classical') 1
('which', 'cities') 1
('which', 'cats') 1
('which', 'can') 1
('which', 'came') 1
('which', 'british') 1
('which', 'breakfast') 1
('which', 'boy') 1
('which', 'bourbon') 1
('which', 'bloom') 1
('which', 'begins') 1
('which', 'beatles') 1
('which', 'baby') 1
('which', 'attacks') 1
('which', 'area') 1
('which', 'american') 1
('which', 'all') 1
('where', 'you') 1
('where', 'what') 1
('where', 'only') 1
('where', 'nadia') 1
('where', 'must') 1
('where', 'montenegro') 1
('where', 'john') 1
('where', 'have') 1
('where', 'could') 1
('when', 'your') 1
('when', 'we') 1
('when', 'walking') 1
('when', 'there') 1
('when', 'superman') 1
('when', 'sodium') 1
('when', 'reading') 1
('when', 'player') 1
('when', 'pesth') 1
('when', 'people') 1
('when', 'oxygen') 1
('when', 'not') 1
('when', 'new') 1
('when', 'most') 1
('when', 'mighty') 1
('when', 'making') 1
('when', 'lightning') 1
('when', 'konrad') 1
('when', 'hitting') 1
('when', 'grow') 1
('when', 'gold') 1
('when', 'gerald') 1
('when', 'george') 1
('when', 'figs') 1
('when', 'eaten') 1
('when', 'cyclist') 1
('when', 'called') 1
('when', 'building') 1
('when', 'bought') 1
('when', 'body') 1
